   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_001\Image_001.png', cX=  13, cY=1792, Frame=   186
   3,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_002.png', cX= 456, cY=1015, Frame=   262
   2,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_021.png', cX=1076, cY=1104, Frame=   263
   3,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_003.png', cX= 500, cY=1013, Frame=   263
   2,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_022.png', cX=1118, cY=1103, Frame=   264
   3,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_004.png', cX= 543, cY=1013, Frame=   264
   2,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_023.png', cX=1159, cY=1103, Frame=   265
   3,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_005.png', cX= 585, cY=1012, Frame=   265
   2,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_024.png', cX=1202, cY=1102, Frame=   266
   3,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_006.png', cX= 634, cY=1014, Frame=   266
   2,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_025.png', cX=1244, cY=1101, Frame=   267
   3,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_007.png', cX= 676, cY=1012, Frame=   267
   2,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_026.png', cX=1286, cY=1100, Frame=   268
   3,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_008.png', cX= 716, cY=1010, Frame=   268
   2,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_027.png', cX=1330, cY=1100, Frame=   269
   3,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_009.png', cX= 771, cY= 981, Frame=   269
   2,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_028.png', cX=1374, cY=1099, Frame=   270
   3,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_010.png', cX= 815, cY= 979, Frame=   270
   2,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_029.png', cX=1417, cY=1098, Frame=   271
   3,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_011.png', cX= 858, cY= 981, Frame=   271
   2,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_030.png', cX=1461, cY=1098, Frame=   272
   3,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_012.png', cX= 902, cY= 980, Frame=   272
   2,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_031.png', cX=1504, cY=1097, Frame=   273
   3,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_013.png', cX= 945, cY= 979, Frame=   273
   2,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_032.png', cX=1547, cY=1097, Frame=   274
   3,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_014.png', cX= 987, cY= 977, Frame=   274
   2,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_033.png', cX=1590, cY=1096, Frame=   275
   3,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_015.png', cX=1029, cY= 976, Frame=   275
   2,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_034.png', cX=1632, cY=1095, Frame=   276
   3,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_016.png', cX=1072, cY= 974, Frame=   276
   2,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_035.png', cX=1674, cY=1094, Frame=   277
   3,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_017.png', cX=1114, cY= 975, Frame=   277
   2,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_036.png', cX=1715, cY=1093, Frame=   278
   3,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_018.png', cX=1156, cY= 973, Frame=   278
   2,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_037.png', cX=1757, cY=1092, Frame=   279
   3,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_019.png', cX=1196, cY= 973, Frame=   279
   2,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_038.png', cX=1798, cY=1092, Frame=   280
   3,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_020.png', cX=1239, cY= 972, Frame=   280
   2,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_039.png', cX=1840, cY=1091, Frame=   281
   3,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_021.png', cX=1280, cY= 973, Frame=   281
   2,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_040.png', cX=1882, cY=1091, Frame=   282
   3,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_022.png', cX=1324, cY= 971, Frame=   282
   2,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_041.png', cX=1923, cY=1090, Frame=   283
   3,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_023.png', cX=1373, cY= 992, Frame=   283
   2,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_042.png', cX=1964, cY=1089, Frame=   284
   3,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_003\Image_024.png', cX=1413, cY=1007, Frame=   284
   2,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_043.png', cX=2006, cY=1087, Frame=   285
   2,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_044.png', cX=2046, cY=1087, Frame=   286
   2,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_045.png', cX=2087, cY=1086, Frame=   287
   4,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_004\Image_001.png', cX=1539, cY= 995, Frame=   287
   2,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_046.png', cX=2127, cY=1086, Frame=   288
   4,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_004\Image_002.png', cX=1581, cY=1002, Frame=   288
   2,   47, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_047.png', cX=2167, cY=1086, Frame=   289
   2,   48, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_048.png', cX=2207, cY=1085, Frame=   290
   2,   49, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_049.png', cX=2248, cY=1084, Frame=   291
   5,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_005\Image_001.png', cX=1704, cY= 992, Frame=   291
   2,   50, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_050.png', cX=2288, cY=1083, Frame=   292
   6,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_001.png', cX= 421, cY=1448, Frame=   292
   2,   51, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_051.png', cX=2327, cY=1083, Frame=   293
   6,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_002.png', cX= 469, cY=1448, Frame=   293
   2,   52, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_052.png', cX=2367, cY=1082, Frame=   294
   6,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_003.png', cX= 517, cY=1448, Frame=   294
   7,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_001.png', cX=1827, cY= 990, Frame=   294
   2,   53, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_053.png', cX=2407, cY=1081, Frame=   295
   6,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_004.png', cX= 566, cY=1447, Frame=   295
   7,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_002.png', cX=1869, cY= 990, Frame=   295
   2,   54, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_054.png', cX=2447, cY=1082, Frame=   296
   6,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_005.png', cX= 614, cY=1447, Frame=   296
   7,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_003.png', cX=1918, cY= 983, Frame=   296
   2,   55, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_055.png', cX=2486, cY=1080, Frame=   297
   6,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_006.png', cX= 661, cY=1447, Frame=   297
   7,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_004.png', cX=1954, cY= 989, Frame=   297
   2,   56, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_056.png', cX=2526, cY=1079, Frame=   298
   6,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_007.png', cX= 708, cY=1446, Frame=   298
   7,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_005.png', cX=1993, cY= 989, Frame=   298
   2,   57, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_057.png', cX=2564, cY=1078, Frame=   299
   6,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_008.png', cX= 754, cY=1445, Frame=   299
   2,   58, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_058.png', cX=2602, cY=1077, Frame=   300
   6,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_009.png', cX= 801, cY=1445, Frame=   300
   7,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_006.png', cX=2080, cY= 984, Frame=   300
   2,   59, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_059.png', cX=2640, cY=1078, Frame=   301
   6,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_010.png', cX= 847, cY=1444, Frame=   301
   7,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_007.png', cX=2108, cY= 979, Frame=   301
   2,   60, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_060.png', cX=2678, cY=1077, Frame=   302
   6,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_011.png', cX= 891, cY=1444, Frame=   302
   7,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_008.png', cX=2147, cY= 978, Frame=   302
   2,   61, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_061.png', cX=2716, cY=1076, Frame=   303
   6,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_012.png', cX= 936, cY=1444, Frame=   303
   7,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_009.png', cX=2189, cY= 986, Frame=   303
   2,   62, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_062.png', cX=2753, cY=1076, Frame=   304
   6,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_013.png', cX= 982, cY=1443, Frame=   304
   7,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_010.png', cX=2229, cY= 986, Frame=   304
   2,   63, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_063.png', cX=2792, cY=1074, Frame=   305
   6,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_014.png', cX=1027, cY=1442, Frame=   305
   7,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_011.png', cX=2270, cY= 987, Frame=   305
   2,   64, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_064.png', cX=2830, cY=1074, Frame=   306
   6,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_015.png', cX=1073, cY=1441, Frame=   306
   7,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_012.png', cX=2309, cY= 976, Frame=   306
   2,   65, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_065.png', cX=2868, cY=1073, Frame=   307
   6,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_016.png', cX=1118, cY=1441, Frame=   307
   7,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_013.png', cX=2351, cY= 975, Frame=   307
   2,   66, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_066.png', cX=2906, cY=1072, Frame=   308
   6,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_017.png', cX=1164, cY=1440, Frame=   308
   7,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_014.png', cX=2391, cY= 976, Frame=   308
   2,   67, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_067.png', cX=2945, cY=1072, Frame=   309
   6,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_018.png', cX=1209, cY=1440, Frame=   309
   7,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_015.png', cX=2431, cY= 974, Frame=   309
   2,   68, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_068.png', cX=2983, cY=1072, Frame=   310
   6,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_019.png', cX=1255, cY=1439, Frame=   310
   7,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_016.png', cX=2471, cY= 973, Frame=   310
   2,   69, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_069.png', cX=3022, cY=1071, Frame=   311
   6,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_020.png', cX=1299, cY=1438, Frame=   311
   7,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_017.png', cX=2512, cY= 975, Frame=   311
   6,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_021.png', cX=1343, cY=1437, Frame=   312
   7,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_018.png', cX=2551, cY= 975, Frame=   312
   2,   70, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_002\Image_070.png', cX=3096, cY=1071, Frame=   313
   6,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_022.png', cX=1387, cY=1437, Frame=   313
   7,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_019.png', cX=2590, cY= 974, Frame=   313
   6,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_023.png', cX=1432, cY=1436, Frame=   314
   7,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_020.png', cX=2629, cY= 976, Frame=   314
   6,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_024.png', cX=1475, cY=1435, Frame=   315
   7,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_021.png', cX=2667, cY= 980, Frame=   315
   6,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_025.png', cX=1519, cY=1435, Frame=   316
   7,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_022.png', cX=2709, cY= 990, Frame=   316
   6,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_026.png', cX=1563, cY=1435, Frame=   317
   7,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_023.png', cX=2741, cY= 971, Frame=   317
   6,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_027.png', cX=1607, cY=1434, Frame=   318
   7,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_024.png', cX=2772, cY= 965, Frame=   318
   6,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_028.png', cX=1651, cY=1432, Frame=   319
   7,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_025.png', cX=2809, cY= 964, Frame=   319
   6,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_029.png', cX=1695, cY=1432, Frame=   320
   7,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_026.png', cX=2848, cY= 965, Frame=   320
   6,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_030.png', cX=1739, cY=1431, Frame=   321
   7,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_007\Image_027.png', cX=2888, cY= 964, Frame=   321
   6,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 2\Images_001\Object_006\Image_031.png', cX=1783, cY=1430, Frame=   322
