   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_001.png', cX=   7, cY=1184, Frame=   180
   1,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_023.png', cX=1593, cY=1162, Frame=   202
   1,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_024.png', cX=1660, cY=1161, Frame=   203
   1,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_025.png', cX=1726, cY=1160, Frame=   204
   1,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_026.png', cX=1792, cY=1160, Frame=   205
   1,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_027.png', cX=1858, cY=1159, Frame=   206
   1,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_028.png', cX=1925, cY=1159, Frame=   207
   1,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_029.png', cX=1990, cY=1158, Frame=   208
   1,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_030.png', cX=2057, cY=1158, Frame=   209
   1,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_031.png', cX=2122, cY=1158, Frame=   210
   1,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_032.png', cX=2188, cY=1157, Frame=   211
   1,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_033.png', cX=2253, cY=1157, Frame=   212
   1,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_034.png', cX=2318, cY=1156, Frame=   213
   1,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_035.png', cX=2383, cY=1156, Frame=   214
   1,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_036.png', cX=2448, cY=1155, Frame=   215
   1,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_037.png', cX=2513, cY=1154, Frame=   216
   1,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_038.png', cX=2577, cY=1154, Frame=   217
   1,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_039.png', cX=2641, cY=1153, Frame=   218
   1,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_040.png', cX=2705, cY=1153, Frame=   219
   1,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_041.png', cX=2768, cY=1152, Frame=   220
   1,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_042.png', cX=2832, cY=1152, Frame=   221
   1,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_043.png', cX=2895, cY=1151, Frame=   222
   1,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_044.png', cX=2958, cY=1151, Frame=   223
   1,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_045.png', cX=3021, cY=1151, Frame=   224
   1,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_046.png', cX=3084, cY=1150, Frame=   225
   2,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_001.png', cX= 208, cY=1807, Frame=   225
   1,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_047.png', cX=3147, cY=1150, Frame=   226
   2,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_002.png', cX= 289, cY=1801, Frame=   226
   1,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_048.png', cX=3209, cY=1150, Frame=   227
   2,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_003.png', cX= 371, cY=1797, Frame=   227
   1,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_049.png', cX=3271, cY=1150, Frame=   228
   2,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_004.png', cX= 453, cY=1795, Frame=   228
   1,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_050.png', cX=3332, cY=1150, Frame=   229
   2,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_005.png', cX= 530, cY=1797, Frame=   229
   1,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_051.png', cX=3392, cY=1150, Frame=   230
   2,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_006.png', cX= 606, cY=1799, Frame=   230
   1,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_052.png', cX=3453, cY=1152, Frame=   231
   2,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_007.png', cX= 680, cY=1803, Frame=   231
   1,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_053.png', cX=3512, cY=1155, Frame=   232
   2,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_008.png', cX= 753, cY=1807, Frame=   232
   1,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_054.png', cX=3571, cY=1158, Frame=   233
   2,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_009.png', cX= 826, cY=1810, Frame=   233
   1,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_055.png', cX=3633, cY=1164, Frame=   234
   2,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_010.png', cX= 895, cY=1812, Frame=   234
   2,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_011.png', cX= 964, cY=1814, Frame=   235
   3,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_001.png', cX= 219, cY=1681, Frame=   235
   4,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_001.png', cX= 957, cY= 982, Frame=   235
   2,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_012.png', cX=1030, cY=1815, Frame=   236
   3,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_002.png', cX= 259, cY=1678, Frame=   236
   4,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_002.png', cX=1024, cY= 980, Frame=   236
   1,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_056.png', cX=3827, cY=1183, Frame=   237
   2,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_013.png', cX=1092, cY=1817, Frame=   237
   3,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_003.png', cX= 298, cY=1676, Frame=   237
   4,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_003.png', cX=1090, cY= 980, Frame=   237
   5,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_001.png', cX= 209, cY=1420, Frame=   237
   1,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_057.png', cX=3892, cY=1190, Frame=   238
   2,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_014.png', cX=1153, cY=1818, Frame=   238
   3,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_004.png', cX= 336, cY=1676, Frame=   238
   4,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_004.png', cX=1156, cY= 978, Frame=   238
   5,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_002.png', cX= 253, cY=1419, Frame=   238
   1,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_058.png', cX=3957, cY=1195, Frame=   239
   2,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_015.png', cX=1214, cY=1817, Frame=   239
   3,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_005.png', cX= 375, cY=1675, Frame=   239
   4,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_005.png', cX=1221, cY= 978, Frame=   239
   5,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_003.png', cX= 299, cY=1420, Frame=   239
   6,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_001.png', cX= 238, cY=1509, Frame=   239
   1,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_059.png', cX=4023, cY=1199, Frame=   240
   2,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_016.png', cX=1276, cY=1818, Frame=   240
   3,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_006.png', cX= 415, cY=1674, Frame=   240
   4,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_006.png', cX=1286, cY= 977, Frame=   240
   5,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_004.png', cX= 344, cY=1419, Frame=   240
   6,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_002.png', cX= 279, cY=1507, Frame=   240
   1,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_001\Image_060.png', cX=4089, cY=1198, Frame=   241
   2,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_017.png', cX=1337, cY=1818, Frame=   241
   3,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_007.png', cX= 454, cY=1673, Frame=   241
   4,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_007.png', cX=1351, cY= 976, Frame=   241
   5,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_005.png', cX= 387, cY=1417, Frame=   241
   6,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_003.png', cX= 319, cY=1505, Frame=   241
   2,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_018.png', cX=1399, cY=1818, Frame=   242
   3,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_008.png', cX= 491, cY=1673, Frame=   242
   4,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_008.png', cX=1415, cY= 975, Frame=   242
   5,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_006.png', cX= 431, cY=1415, Frame=   242
   6,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_004.png', cX= 357, cY=1504, Frame=   242
   2,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_019.png', cX=1462, cY=1818, Frame=   243
   3,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_009.png', cX= 528, cY=1674, Frame=   243
   4,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_009.png', cX=1479, cY= 974, Frame=   243
   5,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_007.png', cX= 475, cY=1414, Frame=   243
   6,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_005.png', cX= 396, cY=1504, Frame=   243
   2,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_020.png', cX=1528, cY=1819, Frame=   244
   3,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_010.png', cX= 566, cY=1676, Frame=   244
   4,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_010.png', cX=1543, cY= 974, Frame=   244
   5,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_008.png', cX= 521, cY=1413, Frame=   244
   6,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_006.png', cX= 435, cY=1503, Frame=   244
   2,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_021.png', cX=1593, cY=1819, Frame=   245
   3,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_011.png', cX= 603, cY=1678, Frame=   245
   4,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_011.png', cX=1606, cY= 972, Frame=   245
   5,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_009.png', cX= 559, cY=1411, Frame=   245
   6,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_007.png', cX= 476, cY=1502, Frame=   245
   2,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_022.png', cX=1660, cY=1820, Frame=   246
   3,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_012.png', cX= 639, cY=1679, Frame=   246
   4,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_012.png', cX=1669, cY= 973, Frame=   246
   5,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_010.png', cX= 600, cY=1410, Frame=   246
   6,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_008.png', cX= 515, cY=1502, Frame=   246
   2,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_023.png', cX=1728, cY=1820, Frame=   247
   3,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_013.png', cX= 675, cY=1682, Frame=   247
   4,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_013.png', cX=1731, cY= 971, Frame=   247
   5,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_011.png', cX= 641, cY=1410, Frame=   247
   6,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_009.png', cX= 554, cY=1503, Frame=   247
   2,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_024.png', cX=1797, cY=1821, Frame=   248
   3,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_014.png', cX= 713, cY=1684, Frame=   248
   4,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_014.png', cX=1793, cY= 970, Frame=   248
   5,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_012.png', cX= 681, cY=1410, Frame=   248
   6,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_010.png', cX= 589, cY=1503, Frame=   248
   2,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_025.png', cX=1865, cY=1821, Frame=   249
   3,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_015.png', cX= 750, cY=1686, Frame=   249
   4,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_015.png', cX=1854, cY= 970, Frame=   249
   5,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_013.png', cX= 722, cY=1411, Frame=   249
   6,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_011.png', cX= 624, cY=1503, Frame=   249
   2,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_026.png', cX=1932, cY=1821, Frame=   250
   3,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_016.png', cX= 787, cY=1689, Frame=   250
   4,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_016.png', cX=1915, cY= 969, Frame=   250
   5,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_014.png', cX= 762, cY=1412, Frame=   250
   6,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_012.png', cX= 658, cY=1503, Frame=   250
   2,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_027.png', cX=1997, cY=1823, Frame=   251
   3,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_017.png', cX= 823, cY=1691, Frame=   251
   4,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_017.png', cX=1976, cY= 968, Frame=   251
   5,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_015.png', cX= 801, cY=1412, Frame=   251
   6,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_013.png', cX= 694, cY=1503, Frame=   251
   2,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_028.png', cX=2057, cY=1825, Frame=   252
   3,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_018.png', cX= 860, cY=1693, Frame=   252
   4,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_018.png', cX=2036, cY= 968, Frame=   252
   5,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_016.png', cX= 840, cY=1413, Frame=   252
   6,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_014.png', cX= 730, cY=1504, Frame=   252
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_001.png', cX= 252, cY=1617, Frame=   252
   2,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_029.png', cX=2118, cY=1826, Frame=   253
   3,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_019.png', cX= 896, cY=1695, Frame=   253
   4,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_019.png', cX=2096, cY= 967, Frame=   253
   5,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_017.png', cX= 878, cY=1414, Frame=   253
   6,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_015.png', cX= 764, cY=1503, Frame=   253
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_002.png', cX= 304, cY=1616, Frame=   253
   2,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_030.png', cX=2179, cY=1826, Frame=   254
   3,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_020.png', cX= 932, cY=1697, Frame=   254
   4,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_020.png', cX=2156, cY= 967, Frame=   254
   5,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_018.png', cX= 915, cY=1416, Frame=   254
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_016.png', cX= 799, cY=1503, Frame=   254
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_003.png', cX= 356, cY=1614, Frame=   254
   8,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_008\Image_001.png', cX= 268, cY=1369, Frame=   254
   2,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_031.png', cX=2240, cY=1826, Frame=   255
   3,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_021.png', cX= 968, cY=1698, Frame=   255
   4,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_021.png', cX=2216, cY= 965, Frame=   255
   5,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_019.png', cX= 953, cY=1416, Frame=   255
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_017.png', cX= 832, cY=1503, Frame=   255
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_004.png', cX= 409, cY=1613, Frame=   255
   8,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_008\Image_002.png', cX= 347, cY=1374, Frame=   255
   2,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_032.png', cX=2303, cY=1825, Frame=   256
   3,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_022.png', cX=1004, cY=1699, Frame=   256
   4,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_022.png', cX=2276, cY= 964, Frame=   256
   5,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_020.png', cX= 990, cY=1417, Frame=   256
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_018.png', cX= 863, cY=1503, Frame=   256
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_005.png', cX= 462, cY=1611, Frame=   256
   8,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_008\Image_003.png', cX= 417, cY=1364, Frame=   256
   2,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_002\Image_033.png', cX=2366, cY=1825, Frame=   257
   3,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_003\Image_023.png', cX=1040, cY=1701, Frame=   257
   4,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_004\Image_023.png', cX=2335, cY= 963, Frame=   257
   5,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_005\Image_021.png', cX=1025, cY=1416, Frame=   257
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_006\Image_019.png', cX= 894, cY=1503, Frame=   257
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 10\Images_001\Object_007\Image_006.png', cX= 513, cY=1610, Frame=   257
