   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_001\Image_001.png', cX=1596, cY= 163, Frame=   165
   1,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_001\Image_028.png', cX=2089, cY= 168, Frame=   192
   2,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_001.png', cX= 259, cY=1486, Frame=   200
   3,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_001.png', cX= 257, cY= 688, Frame=   200
   2,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_002.png', cX= 319, cY=1485, Frame=   201
   3,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_002.png', cX= 317, cY= 685, Frame=   201
   4,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_001.png', cX= 229, cY= 960, Frame=   201
   2,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_003.png', cX= 378, cY=1485, Frame=   202
   3,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_003.png', cX= 379, cY= 683, Frame=   202
   4,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_002.png', cX= 304, cY= 959, Frame=   202
   2,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_004.png', cX= 437, cY=1485, Frame=   203
   3,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_004.png', cX= 439, cY= 681, Frame=   203
   4,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_003.png', cX= 377, cY= 957, Frame=   203
   2,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_005.png', cX= 494, cY=1486, Frame=   204
   3,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_005.png', cX= 499, cY= 679, Frame=   204
   4,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_004.png', cX= 450, cY= 955, Frame=   204
   2,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_006.png', cX= 551, cY=1486, Frame=   205
   3,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_006.png', cX= 559, cY= 678, Frame=   205
   4,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_005.png', cX= 522, cY= 954, Frame=   205
   2,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_007.png', cX= 607, cY=1485, Frame=   206
   3,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_007.png', cX= 620, cY= 677, Frame=   206
   4,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_006.png', cX= 594, cY= 951, Frame=   206
   2,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_008.png', cX= 663, cY=1486, Frame=   207
   3,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_008.png', cX= 679, cY= 675, Frame=   207
   4,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_007.png', cX= 666, cY= 949, Frame=   207
   5,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_001.png', cX= 260, cY=1364, Frame=   207
   2,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_009.png', cX= 721, cY=1484, Frame=   208
   3,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_009.png', cX= 739, cY= 674, Frame=   208
   4,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_008.png', cX= 737, cY= 948, Frame=   208
   5,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_002.png', cX= 333, cY=1363, Frame=   208
   6,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_001.png', cX= 225, cY=1360, Frame=   208
   2,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_010.png', cX= 778, cY=1482, Frame=   209
   3,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_010.png', cX= 800, cY= 673, Frame=   209
   4,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_009.png', cX= 808, cY= 946, Frame=   209
   5,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_003.png', cX= 406, cY=1363, Frame=   209
   6,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_002.png', cX= 291, cY=1359, Frame=   209
   2,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_011.png', cX= 833, cY=1481, Frame=   210
   3,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_011.png', cX= 859, cY= 672, Frame=   210
   4,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_010.png', cX= 879, cY= 945, Frame=   210
   5,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_004.png', cX= 479, cY=1363, Frame=   210
   6,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_003.png', cX= 356, cY=1359, Frame=   210
   2,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_012.png', cX= 887, cY=1480, Frame=   211
   3,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_012.png', cX= 918, cY= 671, Frame=   211
   4,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_011.png', cX= 949, cY= 943, Frame=   211
   5,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_005.png', cX= 549, cY=1361, Frame=   211
   6,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_004.png', cX= 422, cY=1358, Frame=   211
   2,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_013.png', cX= 940, cY=1479, Frame=   212
   3,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_013.png', cX= 977, cY= 670, Frame=   212
   4,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_012.png', cX=1018, cY= 941, Frame=   212
   5,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_006.png', cX= 620, cY=1361, Frame=   212
   6,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_005.png', cX= 486, cY=1358, Frame=   212
   2,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_014.png', cX= 992, cY=1479, Frame=   213
   3,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_014.png', cX=1035, cY= 669, Frame=   213
   4,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_013.png', cX=1088, cY= 939, Frame=   213
   5,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_007.png', cX= 690, cY=1361, Frame=   213
   6,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_006.png', cX= 551, cY=1357, Frame=   213
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_001.png', cX= 423, cY=1815, Frame=   213
   2,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_015.png', cX=1045, cY=1478, Frame=   214
   3,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_015.png', cX=1094, cY= 669, Frame=   214
   4,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_014.png', cX=1157, cY= 938, Frame=   214
   5,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_008.png', cX= 760, cY=1360, Frame=   214
   6,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_007.png', cX= 615, cY=1357, Frame=   214
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_002.png', cX= 487, cY=1816, Frame=   214
   2,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_016.png', cX=1095, cY=1477, Frame=   215
   3,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_016.png', cX=1152, cY= 668, Frame=   215
   4,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_015.png', cX=1226, cY= 937, Frame=   215
   5,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_009.png', cX= 830, cY=1359, Frame=   215
   6,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_008.png', cX= 679, cY=1356, Frame=   215
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_003.png', cX= 552, cY=1816, Frame=   215
   2,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_017.png', cX=1145, cY=1478, Frame=   216
   3,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_017.png', cX=1210, cY= 667, Frame=   216
   4,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_016.png', cX=1296, cY= 935, Frame=   216
   5,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_010.png', cX= 900, cY=1358, Frame=   216
   6,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_009.png', cX= 742, cY=1355, Frame=   216
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_004.png', cX= 616, cY=1817, Frame=   216
   2,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_018.png', cX=1196, cY=1477, Frame=   217
   3,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_018.png', cX=1268, cY= 666, Frame=   217
   4,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_017.png', cX=1365, cY= 933, Frame=   217
   5,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_011.png', cX= 969, cY=1357, Frame=   217
   6,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_010.png', cX= 805, cY=1353, Frame=   217
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_005.png', cX= 681, cY=1817, Frame=   217
   2,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_019.png', cX=1246, cY=1478, Frame=   218
   3,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_019.png', cX=1327, cY= 665, Frame=   218
   4,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_018.png', cX=1434, cY= 932, Frame=   218
   5,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_012.png', cX=1038, cY=1356, Frame=   218
   6,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_011.png', cX= 868, cY=1353, Frame=   218
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_006.png', cX= 745, cY=1816, Frame=   218
   2,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_020.png', cX=1296, cY=1477, Frame=   219
   3,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_020.png', cX=1386, cY= 664, Frame=   219
   4,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_019.png', cX=1503, cY= 930, Frame=   219
   5,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_013.png', cX=1107, cY=1355, Frame=   219
   6,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_012.png', cX= 930, cY=1352, Frame=   219
   7,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_007.png', cX= 809, cY=1817, Frame=   219
   2,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_021.png', cX=1347, cY=1477, Frame=   220
   3,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_021.png', cX=1442, cY= 664, Frame=   220
   4,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_020.png', cX=1571, cY= 929, Frame=   220
   5,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_014.png', cX=1173, cY=1355, Frame=   220
   6,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_013.png', cX= 991, cY=1351, Frame=   220
   7,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_008.png', cX= 872, cY=1816, Frame=   220
   2,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_022.png', cX=1398, cY=1477, Frame=   221
   3,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_022.png', cX=1500, cY= 663, Frame=   221
   4,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_021.png', cX=1641, cY= 926, Frame=   221
   5,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_015.png', cX=1240, cY=1354, Frame=   221
   6,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_014.png', cX=1052, cY=1350, Frame=   221
   7,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_009.png', cX= 934, cY=1816, Frame=   221
   2,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_023.png', cX=1449, cY=1477, Frame=   222
   3,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_023.png', cX=1556, cY= 663, Frame=   222
   4,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_022.png', cX=1708, cY= 925, Frame=   222
   5,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_016.png', cX=1305, cY=1354, Frame=   222
   6,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_015.png', cX=1112, cY=1349, Frame=   222
   7,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_010.png', cX= 996, cY=1814, Frame=   222
   2,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_024.png', cX=1502, cY=1476, Frame=   223
   3,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_024.png', cX=1612, cY= 663, Frame=   223
   4,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_023.png', cX=1775, cY= 923, Frame=   223
   5,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_017.png', cX=1370, cY=1354, Frame=   223
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_016.png', cX=1171, cY=1348, Frame=   223
   7,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_011.png', cX=1059, cY=1814, Frame=   223
   2,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_025.png', cX=1555, cY=1476, Frame=   224
   3,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_025.png', cX=1669, cY= 662, Frame=   224
   4,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_024.png', cX=1843, cY= 922, Frame=   224
   5,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_018.png', cX=1435, cY=1353, Frame=   224
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_017.png', cX=1230, cY=1347, Frame=   224
   7,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_012.png', cX=1121, cY=1813, Frame=   224
   8,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_008\Image_001.png', cX= 205, cY=1374, Frame=   224
   9,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_009\Image_001.png', cX= 245, cY=1741, Frame=   224
   2,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_026.png', cX=1608, cY=1475, Frame=   225
   3,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_026.png', cX=1727, cY= 662, Frame=   225
   4,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_025.png', cX=1910, cY= 921, Frame=   225
   5,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_019.png', cX=1500, cY=1351, Frame=   225
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_018.png', cX=1288, cY=1346, Frame=   225
   7,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_013.png', cX=1184, cY=1812, Frame=   225
   8,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_008\Image_002.png', cX= 240, cY=1373, Frame=   225
   9,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_009\Image_002.png', cX= 288, cY=1742, Frame=   225
   2,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_027.png', cX=1661, cY=1475, Frame=   226
   3,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_027.png', cX=1783, cY= 661, Frame=   226
   4,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_026.png', cX=1978, cY= 920, Frame=   226
   5,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_020.png', cX=1564, cY=1351, Frame=   226
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_019.png', cX=1345, cY=1345, Frame=   226
   7,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_014.png', cX=1245, cY=1811, Frame=   226
   8,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_008\Image_003.png', cX= 273, cY=1373, Frame=   226
   9,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_009\Image_003.png', cX= 333, cY=1743, Frame=   226
  10,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_010\Image_001.png', cX= 333, cY=1314, Frame=   226
   2,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_028.png', cX=1715, cY=1474, Frame=   227
   3,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_028.png', cX=1839, cY= 660, Frame=   227
   4,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_027.png', cX=2046, cY= 918, Frame=   227
   5,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_021.png', cX=1629, cY=1350, Frame=   227
   6,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_020.png', cX=1401, cY=1344, Frame=   227
   7,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_015.png', cX=1308, cY=1809, Frame=   227
   8,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_008\Image_004.png', cX= 307, cY=1372, Frame=   227
   9,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_009\Image_004.png', cX= 379, cY=1743, Frame=   227
  10,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_010\Image_002.png', cX= 405, cY=1313, Frame=   227
   2,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_029.png', cX=1769, cY=1474, Frame=   228
   3,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_003\Image_029.png', cX=1896, cY= 659, Frame=   228
   4,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_004\Image_028.png', cX=2114, cY= 917, Frame=   228
   5,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_005\Image_022.png', cX=1693, cY=1349, Frame=   228
   6,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_006\Image_021.png', cX=1456, cY=1343, Frame=   228
   7,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_007\Image_016.png', cX=1370, cY=1808, Frame=   228
   8,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_008\Image_005.png', cX= 340, cY=1373, Frame=   228
   9,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_009\Image_005.png', cX= 426, cY=1743, Frame=   228
  10,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_010\Image_003.png', cX= 477, cY=1312, Frame=   228
  11,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_011\Image_001.png', cX= 653, cY=1055, Frame=   228
   2,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 3\Images_001\Object_002\Image_030.png', cX=1823, cY=1474, Frame=   229
