   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_001\Image_001.png', cX=1053, cY=1143, Frame=   151
   6,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_002.png', cX= 440, cY=1429, Frame=   246
   4,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_017.png', cX= 531, cY=1662, Frame=   247
   6,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_003.png', cX= 510, cY=1427, Frame=   247
   4,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_018.png', cX= 560, cY=1661, Frame=   248
   6,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_004.png', cX= 579, cY=1425, Frame=   248
   4,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_019.png', cX= 589, cY=1660, Frame=   249
   6,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_005.png', cX= 648, cY=1422, Frame=   249
   4,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_020.png', cX= 618, cY=1658, Frame=   250
   6,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_006.png', cX= 716, cY=1420, Frame=   250
   4,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_021.png', cX= 646, cY=1658, Frame=   251
   6,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_007.png', cX= 785, cY=1419, Frame=   251
   4,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_022.png', cX= 674, cY=1657, Frame=   252
   6,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_008.png', cX= 852, cY=1416, Frame=   252
   4,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_023.png', cX= 702, cY=1655, Frame=   253
   6,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_009.png', cX= 920, cY=1414, Frame=   253
   4,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_024.png', cX= 730, cY=1655, Frame=   254
   6,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_010.png', cX= 989, cY=1413, Frame=   254
   4,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_025.png', cX= 756, cY=1655, Frame=   255
   6,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_011.png', cX=1057, cY=1411, Frame=   255
   4,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_026.png', cX= 784, cY=1654, Frame=   256
   6,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_012.png', cX=1125, cY=1410, Frame=   256
   4,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_027.png', cX= 810, cY=1653, Frame=   257
   6,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_013.png', cX=1194, cY=1410, Frame=   257
   4,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_004\Image_028.png', cX= 836, cY=1651, Frame=   258
   6,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_014.png', cX=1261, cY=1410, Frame=   258
   6,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_015.png', cX=1328, cY=1410, Frame=   259
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_016.png', cX=1395, cY=1411, Frame=   260
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_017.png', cX=1462, cY=1412, Frame=   261
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_018.png', cX=1527, cY=1413, Frame=   262
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_019.png', cX=1592, cY=1415, Frame=   263
   6,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_020.png', cX=1657, cY=1416, Frame=   264
   6,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_021.png', cX=1722, cY=1418, Frame=   265
   6,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_022.png', cX=1787, cY=1420, Frame=   266
   6,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_023.png', cX=1850, cY=1421, Frame=   267
   6,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_024.png', cX=1914, cY=1423, Frame=   268
   6,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_025.png', cX=1976, cY=1425, Frame=   269
   6,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_026.png', cX=2038, cY=1426, Frame=   270
   6,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_027.png', cX=2099, cY=1427, Frame=   271
   6,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_028.png', cX=2162, cY=1429, Frame=   272
   6,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_029.png', cX=2224, cY=1430, Frame=   273
   6,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_030.png', cX=2284, cY=1431, Frame=   274
   6,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_031.png', cX=2345, cY=1433, Frame=   275
   6,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_032.png', cX=2406, cY=1433, Frame=   276
   6,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_033.png', cX=2466, cY=1434, Frame=   277
   6,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_034.png', cX=2526, cY=1435, Frame=   278
   6,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_035.png', cX=2587, cY=1436, Frame=   279
   6,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_036.png', cX=2646, cY=1436, Frame=   280
   6,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_037.png', cX=2706, cY=1437, Frame=   281
   6,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_038.png', cX=2765, cY=1438, Frame=   282
   6,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_039.png', cX=2825, cY=1438, Frame=   283
   6,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_040.png', cX=2884, cY=1439, Frame=   284
   6,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_041.png', cX=2943, cY=1440, Frame=   285
   6,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_042.png', cX=3002, cY=1440, Frame=   286
   6,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_043.png', cX=3061, cY=1441, Frame=   287
   6,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_044.png', cX=3120, cY=1441, Frame=   288
   6,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_045.png', cX=3179, cY=1443, Frame=   289
   6,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_046.png', cX=3238, cY=1444, Frame=   290
   6,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_047.png', cX=3296, cY=1446, Frame=   291
   6,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_048.png', cX=3354, cY=1448, Frame=   292
   6,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_049.png', cX=3413, cY=1449, Frame=   293
   6,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_050.png', cX=3471, cY=1452, Frame=   294
   6,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_051.png', cX=3530, cY=1454, Frame=   295
   6,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_052.png', cX=3590, cY=1456, Frame=   296
   6,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_053.png', cX=3650, cY=1459, Frame=   297
   6,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_054.png', cX=3711, cY=1462, Frame=   298
   6,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_055.png', cX=3773, cY=1465, Frame=   299
   6,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_056.png', cX=3836, cY=1466, Frame=   300
   6,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_057.png', cX=3899, cY=1468, Frame=   301
   6,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_058.png', cX=3962, cY=1468, Frame=   302
   6,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_059.png', cX=4025, cY=1468, Frame=   303
   6,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_006\Image_060.png', cX=4087, cY=1467, Frame=   304
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_001.png', cX=1550, cY= 530, Frame=   311
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_002.png', cX=1611, cY= 529, Frame=   312
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_003.png', cX=1672, cY= 530, Frame=   313
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_004.png', cX=1732, cY= 530, Frame=   314
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_005.png', cX=1792, cY= 530, Frame=   315
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_006.png', cX=1853, cY= 530, Frame=   316
   7,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_007.png', cX=1914, cY= 530, Frame=   317
   7,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_008.png', cX=1974, cY= 530, Frame=   318
   7,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_009.png', cX=2035, cY= 530, Frame=   319
   7,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_010.png', cX=2096, cY= 530, Frame=   320
   7,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_011.png', cX=2156, cY= 529, Frame=   321
   7,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_012.png', cX=2217, cY= 529, Frame=   322
   8,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_001.png', cX= 239, cY=1586, Frame=   322
   7,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_013.png', cX=2277, cY= 529, Frame=   323
   8,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_002.png', cX= 311, cY=1583, Frame=   323
   7,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_014.png', cX=2337, cY= 529, Frame=   324
   8,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_003.png', cX= 383, cY=1579, Frame=   324
   9,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_009\Image_001.png', cX= 682, cY=1647, Frame=   324
   7,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_015.png', cX=2397, cY= 529, Frame=   325
   8,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_004.png', cX= 456, cY=1576, Frame=   325
   9,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_009\Image_002.png', cX= 748, cY=1644, Frame=   325
  10,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_010\Image_001.png', cX= 589, cY= 209, Frame=   325
   7,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_016.png', cX=2456, cY= 528, Frame=   326
   8,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_005.png', cX= 528, cY=1573, Frame=   326
   9,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_009\Image_003.png', cX= 813, cY=1641, Frame=   326
  10,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_010\Image_002.png', cX= 618, cY= 207, Frame=   326
   7,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_017.png', cX=2516, cY= 528, Frame=   327
   8,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_006.png', cX= 599, cY=1570, Frame=   327
   9,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_009\Image_004.png', cX= 878, cY=1639, Frame=   327
  10,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_010\Image_003.png', cX= 647, cY= 205, Frame=   327
   7,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_018.png', cX=2575, cY= 528, Frame=   328
   8,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_007.png', cX= 671, cY=1568, Frame=   328
   9,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_009\Image_005.png', cX= 942, cY=1636, Frame=   328
  10,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_010\Image_004.png', cX= 675, cY= 204, Frame=   328
   7,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_007\Image_019.png', cX=2634, cY= 528, Frame=   329
   8,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 20\Images_001\Object_008\Image_008.png', cX= 743, cY=1566, Frame=   329
