   1,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_001.png', cX=1439, cY=1250, Frame=   150
   1,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_015.png', cX=2036, cY=1242, Frame=   164
   1,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_016.png', cX=2077, cY=1241, Frame=   165
   1,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_017.png', cX=2116, cY=1239, Frame=   166
   1,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_018.png', cX=2156, cY=1240, Frame=   167
   1,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_019.png', cX=2195, cY=1238, Frame=   168
   1,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_020.png', cX=2236, cY=1238, Frame=   169
   1,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_021.png', cX=2275, cY=1237, Frame=   170
   1,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_022.png', cX=2315, cY=1237, Frame=   171
   1,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_023.png', cX=2355, cY=1236, Frame=   172
   1,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_024.png', cX=2394, cY=1235, Frame=   173
   1,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_025.png', cX=2434, cY=1235, Frame=   174
   1,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_026.png', cX=2473, cY=1234, Frame=   175
   1,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_027.png', cX=2512, cY=1234, Frame=   176
   1,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_028.png', cX=2550, cY=1233, Frame=   177
   1,   29, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_029.png', cX=2588, cY=1233, Frame=   178
   1,   30, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_030.png', cX=2627, cY=1232, Frame=   179
   1,   31, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_031.png', cX=2667, cY=1231, Frame=   180
   1,   32, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_032.png', cX=2742, cY=1231, Frame=   182
   1,   33, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_033.png', cX=2818, cY=1230, Frame=   184
   1,   34, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_034.png', cX=2856, cY=1229, Frame=   185
   1,   35, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_035.png', cX=2896, cY=1229, Frame=   186
   1,   36, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_036.png', cX=2934, cY=1229, Frame=   187
   1,   37, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_037.png', cX=2973, cY=1229, Frame=   188
   1,   38, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_038.png', cX=3012, cY=1228, Frame=   189
   1,   39, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_039.png', cX=3050, cY=1229, Frame=   190
   1,   40, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_040.png', cX=3163, cY=1228, Frame=   193
   1,   41, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_041.png', cX=3310, cY=1230, Frame=   197
   1,   42, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_042.png', cX=3456, cY=1237, Frame=   201
   1,   43, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_043.png', cX=3607, cY=1253, Frame=   205
   1,   44, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_044.png', cX=3684, cY=1264, Frame=   207
   1,   45, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_045.png', cX=3725, cY=1270, Frame=   208
   1,   46, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_046.png', cX=3766, cY=1276, Frame=   209
   1,   47, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_047.png', cX=3808, cY=1279, Frame=   210
   1,   48, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_048.png', cX=3850, cY=1282, Frame=   211
   1,   49, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_049.png', cX=3888, cY=1282, Frame=   212
   1,   50, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_050.png', cX=3938, cY=1282, Frame=   213
   1,   51, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_051.png', cX=3976, cY=1287, Frame=   214
   1,   52, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_052.png', cX=4020, cY=1285, Frame=   215
   1,   53, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_001\Image_053.png', cX=4067, cY=1282, Frame=   216
   2,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_001.png', cX=  13, cY=1461, Frame=   221
   2,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_002.png', cX=  56, cY=1465, Frame=   222
   2,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_003.png', cX= 103, cY=1466, Frame=   223
   2,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_004.png', cX= 152, cY=1469, Frame=   224
   2,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_005.png', cX= 199, cY=1472, Frame=   225
   2,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_006.png', cX= 245, cY=1474, Frame=   226
   2,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_007.png', cX= 292, cY=1474, Frame=   227
   2,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_008.png', cX= 339, cY=1477, Frame=   228
   2,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_009.png', cX= 385, cY=1479, Frame=   229
   2,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_010.png', cX= 431, cY=1481, Frame=   230
   2,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_011.png', cX= 477, cY=1481, Frame=   231
   2,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_012.png', cX= 522, cY=1481, Frame=   232
   2,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_013.png', cX= 566, cY=1483, Frame=   233
   2,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_014.png', cX= 611, cY=1484, Frame=   234
   2,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_015.png', cX= 653, cY=1483, Frame=   235
   3,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_001.png', cX= 213, cY=1517, Frame=   235
   2,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_016.png', cX= 696, cY=1483, Frame=   236
   3,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_002.png', cX= 243, cY=1516, Frame=   236
   2,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_017.png', cX= 738, cY=1483, Frame=   237
   3,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_003.png', cX= 271, cY=1516, Frame=   237
   2,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_018.png', cX= 781, cY=1484, Frame=   238
   3,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_004.png', cX= 299, cY=1518, Frame=   238
   2,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_019.png', cX= 822, cY=1484, Frame=   239
   3,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_005.png', cX= 328, cY=1518, Frame=   239
   2,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_020.png', cX= 863, cY=1484, Frame=   240
   3,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_006.png', cX= 354, cY=1517, Frame=   240
   2,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_021.png', cX= 904, cY=1483, Frame=   241
   3,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_007.png', cX= 381, cY=1518, Frame=   241
   2,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_022.png', cX= 946, cY=1483, Frame=   242
   3,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_008.png', cX= 406, cY=1518, Frame=   242
   2,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_023.png', cX= 987, cY=1482, Frame=   243
   3,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_009.png', cX= 433, cY=1518, Frame=   243
   2,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_024.png', cX=1029, cY=1482, Frame=   244
   3,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_010.png', cX= 458, cY=1519, Frame=   244
   2,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_025.png', cX=1070, cY=1482, Frame=   245
   3,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_011.png', cX= 484, cY=1517, Frame=   245
   2,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_026.png', cX=1112, cY=1482, Frame=   246
   3,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_012.png', cX= 514, cY=1507, Frame=   246
   4,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_001.png', cX= 246, cY= 783, Frame=   246
   2,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_027.png', cX=1155, cY=1481, Frame=   247
   3,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_013.png', cX= 545, cY=1499, Frame=   247
   4,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_002.png', cX= 294, cY= 783, Frame=   247
   2,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_028.png', cX=1197, cY=1480, Frame=   248
   3,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_014.png', cX= 574, cY=1495, Frame=   248
   4,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_003.png', cX= 342, cY= 783, Frame=   248
   2,   29, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_029.png', cX=1240, cY=1480, Frame=   249
   3,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_015.png', cX= 603, cY=1489, Frame=   249
   4,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_004.png', cX= 390, cY= 782, Frame=   249
   2,   30, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_030.png', cX=1283, cY=1479, Frame=   250
   3,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_016.png', cX= 632, cY=1481, Frame=   250
   4,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_005.png', cX= 437, cY= 782, Frame=   250
   2,   31, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_031.png', cX=1325, cY=1480, Frame=   251
   3,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_017.png', cX= 660, cY=1474, Frame=   251
   4,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_006.png', cX= 485, cY= 783, Frame=   251
   2,   32, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_032.png', cX=1366, cY=1479, Frame=   252
   3,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_018.png', cX= 687, cY=1463, Frame=   252
   4,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_007.png', cX= 531, cY= 784, Frame=   252
   2,   33, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_033.png', cX=1408, cY=1478, Frame=   253
   3,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_019.png', cX= 715, cY=1455, Frame=   253
   4,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_008.png', cX= 577, cY= 782, Frame=   253
   2,   34, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_034.png', cX=1449, cY=1479, Frame=   254
   3,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_020.png', cX= 748, cY=1448, Frame=   254
   4,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_009.png', cX= 621, cY= 781, Frame=   254
   2,   35, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_035.png', cX=1490, cY=1478, Frame=   255
   3,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_021.png', cX= 781, cY=1440, Frame=   255
   4,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_010.png', cX= 664, cY= 781, Frame=   255
   2,   36, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_036.png', cX=1530, cY=1477, Frame=   256
   3,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_022.png', cX= 812, cY=1430, Frame=   256
   4,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_011.png', cX= 708, cY= 781, Frame=   256
   2,   37, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_037.png', cX=1571, cY=1476, Frame=   257
   3,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_023.png', cX= 842, cY=1421, Frame=   257
   4,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_012.png', cX= 752, cY= 780, Frame=   257
   2,   38, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_038.png', cX=1611, cY=1476, Frame=   258
   3,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_024.png', cX= 871, cY=1414, Frame=   258
   4,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_013.png', cX= 797, cY= 780, Frame=   258
   2,   39, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_039.png', cX=1651, cY=1475, Frame=   259
   3,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_025.png', cX= 899, cY=1407, Frame=   259
   4,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_014.png', cX= 839, cY= 779, Frame=   259
   2,   40, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_040.png', cX=1691, cY=1474, Frame=   260
   3,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_026.png', cX= 927, cY=1401, Frame=   260
   4,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_015.png', cX= 882, cY= 779, Frame=   260
   2,   41, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_041.png', cX=1732, cY=1475, Frame=   261
   3,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_027.png', cX= 955, cY=1398, Frame=   261
   4,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_016.png', cX= 925, cY= 780, Frame=   261
   2,   42, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_042.png', cX=1774, cY=1474, Frame=   262
   3,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_003\Image_028.png', cX= 982, cY=1390, Frame=   262
   4,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_017.png', cX= 969, cY= 779, Frame=   262
   2,   43, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_043.png', cX=1814, cY=1473, Frame=   263
   4,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_018.png', cX=1013, cY= 780, Frame=   263
   2,   44, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_044.png', cX=1856, cY=1472, Frame=   264
   4,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_019.png', cX=1057, cY= 779, Frame=   264
   2,   45, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_045.png', cX=1898, cY=1472, Frame=   265
   4,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_020.png', cX=1101, cY= 778, Frame=   265
   2,   46, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_046.png', cX=1939, cY=1472, Frame=   266
   4,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_021.png', cX=1144, cY= 778, Frame=   266
   2,   47, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_047.png', cX=1980, cY=1471, Frame=   267
   4,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_022.png', cX=1187, cY= 777, Frame=   267
   2,   48, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_048.png', cX=2019, cY=1470, Frame=   268
   4,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_023.png', cX=1229, cY= 777, Frame=   268
   2,   49, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_049.png', cX=2059, cY=1469, Frame=   269
   4,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_024.png', cX=1272, cY= 777, Frame=   269
   2,   50, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_050.png', cX=2100, cY=1469, Frame=   270
   4,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_025.png', cX=1315, cY= 775, Frame=   270
   2,   51, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_051.png', cX=2140, cY=1469, Frame=   271
   4,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_026.png', cX=1357, cY= 776, Frame=   271
   2,   52, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_052.png', cX=2179, cY=1468, Frame=   272
   4,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_027.png', cX=1399, cY= 776, Frame=   272
   2,   53, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_053.png', cX=2219, cY=1468, Frame=   273
   4,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_028.png', cX=1441, cY= 775, Frame=   273
   2,   54, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_054.png', cX=2258, cY=1467, Frame=   274
   4,   29, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_029.png', cX=1483, cY= 774, Frame=   274
   2,   55, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_055.png', cX=2299, cY=1467, Frame=   275
   4,   30, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_030.png', cX=1525, cY= 777, Frame=   275
   2,   56, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_056.png', cX=2338, cY=1466, Frame=   276
   4,   31, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_031.png', cX=1568, cY= 774, Frame=   276
   2,   57, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_057.png', cX=2377, cY=1465, Frame=   277
   4,   32, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_032.png', cX=1609, cY= 773, Frame=   277
   2,   58, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_058.png', cX=2417, cY=1464, Frame=   278
   4,   33, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_033.png', cX=1651, cY= 773, Frame=   278
   2,   59, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_059.png', cX=2458, cY=1464, Frame=   279
   4,   34, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_034.png', cX=1695, cY= 772, Frame=   279
   2,   60, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_060.png', cX=2496, cY=1463, Frame=   280
   4,   35, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_035.png', cX=1737, cY= 771, Frame=   280
   4,   36, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_036.png', cX=1778, cY= 772, Frame=   281
   2,   61, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_061.png', cX=2574, cY=1463, Frame=   282
   4,   37, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_037.png', cX=1821, cY= 771, Frame=   282
   2,   62, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_062.png', cX=2612, cY=1461, Frame=   283
   4,   38, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_038.png', cX=1861, cY= 771, Frame=   283
   2,   63, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_063.png', cX=2651, cY=1462, Frame=   284
   4,   39, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_039.png', cX=1902, cY= 770, Frame=   284
   2,   64, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_064.png', cX=2689, cY=1461, Frame=   285
   4,   40, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_040.png', cX=1944, cY= 769, Frame=   285
   4,   41, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_041.png', cX=1984, cY= 770, Frame=   286
   5,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_005\Image_001.png', cX= 252, cY=1465, Frame=   286
   4,   42, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_042.png', cX=2026, cY= 769, Frame=   287
   5,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_005\Image_002.png', cX= 294, cY=1466, Frame=   287
   2,   65, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_065.png', cX=2802, cY=1459, Frame=   288
   4,   43, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_004\Image_043.png', cX=2065, cY= 769, Frame=   288
   5,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_005\Image_003.png', cX= 339, cY=1468, Frame=   288
   2,   66, '..\VideoTestCases\1-3-25 Ostracod Runs Image 4\Images_001\Object_002\Image_066.png', cX=2840, cY=1459, Frame=   289
