   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_001.png', cX=  23, cY=1113, Frame=   191
   2,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_013.png', cX= 445, cY=1516, Frame=   206
   1,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_014.png', cX= 429, cY=1107, Frame=   207
   2,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_014.png', cX= 475, cY=1517, Frame=   207
   1,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_015.png', cX= 453, cY=1106, Frame=   208
   2,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_015.png', cX= 504, cY=1516, Frame=   208
   1,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_016.png', cX= 478, cY=1106, Frame=   209
   2,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_016.png', cX= 535, cY=1515, Frame=   209
   1,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_017.png', cX= 504, cY=1104, Frame=   210
   2,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_017.png', cX= 565, cY=1515, Frame=   210
   1,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_018.png', cX= 529, cY=1104, Frame=   211
   2,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_018.png', cX= 596, cY=1515, Frame=   211
   1,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_019.png', cX= 554, cY=1103, Frame=   212
   2,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_019.png', cX= 627, cY=1514, Frame=   212
   1,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_020.png', cX= 580, cY=1102, Frame=   213
   2,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_020.png', cX= 657, cY=1513, Frame=   213
   1,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_021.png', cX= 605, cY=1101, Frame=   214
   2,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_021.png', cX= 688, cY=1511, Frame=   214
   3,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_001.png', cX= 242, cY= 990, Frame=   214
   1,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_022.png', cX= 630, cY=1100, Frame=   215
   2,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_022.png', cX= 718, cY=1512, Frame=   215
   3,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_002.png', cX= 288, cY= 989, Frame=   215
   2,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_023.png', cX= 748, cY=1511, Frame=   216
   3,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_003.png', cX= 335, cY= 987, Frame=   216
   1,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_023.png', cX= 681, cY=1098, Frame=   217
   2,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_024.png', cX= 779, cY=1511, Frame=   217
   3,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_004.png', cX= 381, cY= 986, Frame=   217
   1,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_024.png', cX= 706, cY=1098, Frame=   218
   2,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_025.png', cX= 809, cY=1510, Frame=   218
   3,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_005.png', cX= 426, cY= 986, Frame=   218
   1,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_025.png', cX= 730, cY=1097, Frame=   219
   2,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_026.png', cX= 839, cY=1509, Frame=   219
   3,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_006.png', cX= 471, cY= 983, Frame=   219
   1,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_026.png', cX= 754, cY=1097, Frame=   220
   2,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_027.png', cX= 869, cY=1509, Frame=   220
   3,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_007.png', cX= 515, cY= 984, Frame=   220
   1,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_027.png', cX= 777, cY=1097, Frame=   221
   2,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_002\Image_028.png', cX= 899, cY=1509, Frame=   221
   3,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_008.png', cX= 559, cY= 983, Frame=   221
   1,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_001\Image_028.png', cX= 802, cY=1096, Frame=   222
   3,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_009.png', cX= 603, cY= 981, Frame=   222
   3,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_010.png', cX= 648, cY= 982, Frame=   223
   3,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_011.png', cX= 691, cY= 981, Frame=   224
   3,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_012.png', cX= 734, cY= 978, Frame=   225
   3,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_013.png', cX= 777, cY= 977, Frame=   226
   3,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_014.png', cX= 823, cY= 978, Frame=   227
   3,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_015.png', cX= 867, cY= 977, Frame=   228
   3,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_016.png', cX= 911, cY= 976, Frame=   229
   3,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_017.png', cX= 955, cY= 975, Frame=   230
   3,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_018.png', cX=1000, cY= 973, Frame=   231
   3,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_019.png', cX=1044, cY= 972, Frame=   232
   4,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_001.png', cX= 225, cY=1093, Frame=   232
   3,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_020.png', cX=1088, cY= 972, Frame=   233
   4,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_002.png', cX= 272, cY=1091, Frame=   233
   3,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_021.png', cX=1130, cY= 971, Frame=   234
   4,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_003.png', cX= 321, cY=1091, Frame=   234
   3,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_022.png', cX=1173, cY= 969, Frame=   235
   4,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_004.png', cX= 368, cY=1089, Frame=   235
   3,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_023.png', cX=1215, cY= 967, Frame=   236
   4,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_005.png', cX= 414, cY=1088, Frame=   236
   3,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_024.png', cX=1258, cY= 967, Frame=   237
   4,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_006.png', cX= 461, cY=1088, Frame=   237
   5,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_001.png', cX= 215, cY= 686, Frame=   237
   3,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_025.png', cX=1300, cY= 964, Frame=   238
   4,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_007.png', cX= 508, cY=1086, Frame=   238
   5,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_002.png', cX= 249, cY= 685, Frame=   238
   3,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_026.png', cX=1343, cY= 964, Frame=   239
   4,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_008.png', cX= 554, cY=1086, Frame=   239
   5,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_003.png', cX= 282, cY= 684, Frame=   239
   3,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_027.png', cX=1386, cY= 964, Frame=   240
   4,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_009.png', cX= 600, cY=1084, Frame=   240
   5,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_004.png', cX= 316, cY= 683, Frame=   240
   3,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_028.png', cX=1429, cY= 963, Frame=   241
   4,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_010.png', cX= 646, cY=1082, Frame=   241
   5,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_005.png', cX= 350, cY= 682, Frame=   241
   3,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_029.png', cX=1472, cY= 962, Frame=   242
   4,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_011.png', cX= 692, cY=1082, Frame=   242
   5,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_006.png', cX= 383, cY= 682, Frame=   242
   3,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_030.png', cX=1515, cY= 963, Frame=   243
   4,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_012.png', cX= 738, cY=1082, Frame=   243
   5,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_007.png', cX= 416, cY= 680, Frame=   243
   3,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_031.png', cX=1559, cY= 962, Frame=   244
   4,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_013.png', cX= 784, cY=1080, Frame=   244
   5,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_008.png', cX= 450, cY= 678, Frame=   244
   3,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_032.png', cX=1602, cY= 962, Frame=   245
   4,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_014.png', cX= 831, cY=1080, Frame=   245
   5,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_009.png', cX= 482, cY= 678, Frame=   245
   3,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_033.png', cX=1646, cY= 961, Frame=   246
   4,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_015.png', cX= 878, cY=1080, Frame=   246
   5,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_010.png', cX= 517, cY= 677, Frame=   246
   3,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_034.png', cX=1687, cY= 959, Frame=   247
   4,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_016.png', cX= 922, cY=1078, Frame=   247
   5,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_011.png', cX= 549, cY= 677, Frame=   247
   3,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_035.png', cX=1729, cY= 958, Frame=   248
   4,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_017.png', cX= 968, cY=1077, Frame=   248
   5,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_012.png', cX= 583, cY= 676, Frame=   248
   3,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_036.png', cX=1772, cY= 957, Frame=   249
   4,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_018.png', cX=1013, cY=1076, Frame=   249
   5,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_013.png', cX= 615, cY= 675, Frame=   249
   3,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_037.png', cX=1814, cY= 957, Frame=   250
   4,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_019.png', cX=1057, cY=1075, Frame=   250
   5,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_014.png', cX= 649, cY= 675, Frame=   250
   3,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_038.png', cX=1856, cY= 958, Frame=   251
   4,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_020.png', cX=1103, cY=1074, Frame=   251
   5,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_015.png', cX= 682, cY= 674, Frame=   251
   6,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_006\Image_001.png', cX= 787, cY= 947, Frame=   251
   3,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_039.png', cX=1898, cY= 957, Frame=   252
   4,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_021.png', cX=1147, cY=1073, Frame=   252
   5,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_016.png', cX= 714, cY= 673, Frame=   252
   3,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_040.png', cX=1939, cY= 956, Frame=   253
   4,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_022.png', cX=1192, cY=1072, Frame=   253
   5,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_017.png', cX= 747, cY= 672, Frame=   253
   3,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_041.png', cX=1981, cY= 956, Frame=   254
   4,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_023.png', cX=1237, cY=1071, Frame=   254
   5,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_018.png', cX= 780, cY= 672, Frame=   254
   3,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_042.png', cX=2023, cY= 956, Frame=   255
   4,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_024.png', cX=1280, cY=1070, Frame=   255
   5,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_019.png', cX= 814, cY= 671, Frame=   255
   3,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_043.png', cX=2065, cY= 956, Frame=   256
   4,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_025.png', cX=1328, cY=1069, Frame=   256
   5,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_020.png', cX= 847, cY= 671, Frame=   256
   7,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_001.png', cX= 243, cY= 842, Frame=   256
   3,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_044.png', cX=2108, cY= 954, Frame=   257
   4,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_026.png', cX=1372, cY=1071, Frame=   257
   5,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_021.png', cX= 880, cY= 671, Frame=   257
   7,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_002.png', cX= 290, cY= 840, Frame=   257
   3,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_045.png', cX=2150, cY= 954, Frame=   258
   4,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_027.png', cX=1417, cY=1068, Frame=   258
   5,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_022.png', cX= 913, cY= 671, Frame=   258
   7,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_003.png', cX= 336, cY= 839, Frame=   258
   3,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_046.png', cX=2192, cY= 955, Frame=   259
   4,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_028.png', cX=1461, cY=1068, Frame=   259
   5,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_023.png', cX= 947, cY= 671, Frame=   259
   7,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_004.png', cX= 383, cY= 839, Frame=   259
   3,   47, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_047.png', cX=2235, cY= 954, Frame=   260
   4,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_029.png', cX=1507, cY=1066, Frame=   260
   5,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_024.png', cX= 980, cY= 670, Frame=   260
   7,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_005.png', cX= 429, cY= 837, Frame=   260
   3,   48, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_048.png', cX=2276, cY= 953, Frame=   261
   4,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_030.png', cX=1551, cY=1067, Frame=   261
   5,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_025.png', cX=1013, cY= 670, Frame=   261
   7,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_006.png', cX= 474, cY= 836, Frame=   261
   3,   49, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_049.png', cX=2317, cY= 953, Frame=   262
   4,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_031.png', cX=1595, cY=1065, Frame=   262
   5,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_026.png', cX=1046, cY= 669, Frame=   262
   7,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_007.png', cX= 518, cY= 835, Frame=   262
   3,   50, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_050.png', cX=2358, cY= 952, Frame=   263
   4,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_032.png', cX=1639, cY=1064, Frame=   263
   5,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_027.png', cX=1079, cY= 669, Frame=   263
   7,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_008.png', cX= 562, cY= 833, Frame=   263
   3,   51, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_051.png', cX=2399, cY= 952, Frame=   264
   4,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_033.png', cX=1683, cY=1064, Frame=   264
   5,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_005\Image_028.png', cX=1112, cY= 669, Frame=   264
   7,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_009.png', cX= 607, cY= 833, Frame=   264
   8,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_008\Image_001.png', cX=1200, cY= 946, Frame=   264
   3,   52, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_003\Image_052.png', cX=2440, cY= 951, Frame=   265
   4,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_004\Image_034.png', cX=1727, cY=1063, Frame=   265
   7,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_007\Image_010.png', cX= 650, cY= 832, Frame=   265
   8,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 11\Images_001\Object_008\Image_002.png', cX=1231, cY= 946, Frame=   265
