   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_001\Image_001.png', cX=1207, cY= 286, Frame=   150
   3,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_030.png', cX=2589, cY= 286, Frame=   181
   4,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_001.png', cX=1142, cY=1603, Frame=   182
   4,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_002.png', cX=1175, cY=1602, Frame=   183
   3,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_031.png', cX=2719, cY= 279, Frame=   184
   4,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_003.png', cX=1209, cY=1601, Frame=   184
   3,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_032.png', cX=2761, cY= 281, Frame=   185
   4,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_004.png', cX=1241, cY=1601, Frame=   185
   3,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_033.png', cX=2803, cY= 281, Frame=   186
   4,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_005.png', cX=1273, cY=1601, Frame=   186
   3,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_034.png', cX=2846, cY= 279, Frame=   187
   4,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_006.png', cX=1305, cY=1600, Frame=   187
   3,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_035.png', cX=2888, cY= 278, Frame=   188
   4,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_007.png', cX=1337, cY=1600, Frame=   188
   3,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_036.png', cX=2930, cY= 277, Frame=   189
   4,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_008.png', cX=1370, cY=1598, Frame=   189
   3,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_037.png', cX=2972, cY= 277, Frame=   190
   4,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_009.png', cX=1402, cY=1598, Frame=   190
   3,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_038.png', cX=3014, cY= 277, Frame=   191
   4,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_010.png', cX=1434, cY=1598, Frame=   191
   3,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_039.png', cX=3056, cY= 278, Frame=   192
   4,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_011.png', cX=1467, cY=1597, Frame=   192
   3,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_040.png', cX=3099, cY= 276, Frame=   193
   4,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_012.png', cX=1500, cY=1596, Frame=   193
   3,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_041.png', cX=3141, cY= 276, Frame=   194
   4,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_013.png', cX=1532, cY=1595, Frame=   194
   3,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_042.png', cX=3182, cY= 278, Frame=   195
   4,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_014.png', cX=1565, cY=1595, Frame=   195
   3,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_043.png', cX=3224, cY= 285, Frame=   196
   4,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_015.png', cX=1598, cY=1595, Frame=   196
   3,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_003\Image_044.png', cX=3267, cY= 279, Frame=   197
   4,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_016.png', cX=1630, cY=1595, Frame=   197
   4,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_017.png', cX=1661, cY=1593, Frame=   198
   4,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_018.png', cX=1693, cY=1593, Frame=   199
   4,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_019.png', cX=1724, cY=1592, Frame=   200
   4,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_020.png', cX=1756, cY=1592, Frame=   201
   4,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_021.png', cX=1787, cY=1592, Frame=   202
   4,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_022.png', cX=1819, cY=1591, Frame=   203
   4,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_023.png', cX=1850, cY=1590, Frame=   204
   4,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_024.png', cX=1882, cY=1590, Frame=   205
   4,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_025.png', cX=1915, cY=1589, Frame=   206
   4,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_026.png', cX=1947, cY=1589, Frame=   207
   4,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_027.png', cX=1979, cY=1589, Frame=   208
   4,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_004\Image_028.png', cX=2010, cY=1588, Frame=   209
   5,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_001.png', cX= 247, cY=1612, Frame=   237
   5,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_002.png', cX= 293, cY=1612, Frame=   238
   5,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_003.png', cX= 340, cY=1613, Frame=   239
   5,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_004.png', cX= 386, cY=1614, Frame=   240
   5,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_005.png', cX= 432, cY=1613, Frame=   241
   5,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_006.png', cX= 477, cY=1614, Frame=   242
   5,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_007.png', cX= 523, cY=1614, Frame=   243
   5,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_008.png', cX= 569, cY=1613, Frame=   244
   5,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_009.png', cX= 614, cY=1614, Frame=   245
   5,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_010.png', cX= 660, cY=1614, Frame=   246
   5,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_011.png', cX= 706, cY=1614, Frame=   247
   5,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_012.png', cX= 751, cY=1614, Frame=   248
   5,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_013.png', cX= 796, cY=1613, Frame=   249
   5,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_014.png', cX= 841, cY=1613, Frame=   250
   5,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_015.png', cX= 885, cY=1612, Frame=   251
   5,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_016.png', cX= 930, cY=1612, Frame=   252
   5,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_017.png', cX= 974, cY=1611, Frame=   253
   5,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_018.png', cX=1019, cY=1611, Frame=   254
   5,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_019.png', cX=1063, cY=1610, Frame=   255
   5,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_020.png', cX=1107, cY=1610, Frame=   256
   5,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_021.png', cX=1151, cY=1608, Frame=   257
   5,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_022.png', cX=1196, cY=1608, Frame=   258
   5,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_023.png', cX=1242, cY=1607, Frame=   259
   6,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_001.png', cX= 253, cY=1030, Frame=   259
   5,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_024.png', cX=1285, cY=1607, Frame=   260
   6,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_002.png', cX= 303, cY=1030, Frame=   260
   5,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_025.png', cX=1329, cY=1606, Frame=   261
   6,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_003.png', cX= 351, cY=1030, Frame=   261
   5,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_026.png', cX=1372, cY=1604, Frame=   262
   6,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_004.png', cX= 399, cY=1028, Frame=   262
   5,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_027.png', cX=1415, cY=1604, Frame=   263
   6,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_005.png', cX= 447, cY=1027, Frame=   263
   5,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_028.png', cX=1459, cY=1603, Frame=   264
   6,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_006.png', cX= 494, cY=1027, Frame=   264
   5,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_029.png', cX=1502, cY=1602, Frame=   265
   6,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_007.png', cX= 541, cY=1025, Frame=   265
   5,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_030.png', cX=1544, cY=1602, Frame=   266
   6,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_008.png', cX= 588, cY=1025, Frame=   266
   5,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_031.png', cX=1588, cY=1601, Frame=   267
   6,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_009.png', cX= 636, cY=1025, Frame=   267
   5,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_032.png', cX=1631, cY=1599, Frame=   268
   6,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_010.png', cX= 681, cY=1023, Frame=   268
   5,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_033.png', cX=1674, cY=1599, Frame=   269
   6,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_011.png', cX= 728, cY=1023, Frame=   269
   5,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_034.png', cX=1718, cY=1599, Frame=   270
   6,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_012.png', cX= 775, cY=1024, Frame=   270
   5,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_035.png', cX=1762, cY=1598, Frame=   271
   6,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_013.png', cX= 823, cY=1022, Frame=   271
   5,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_036.png', cX=1806, cY=1597, Frame=   272
   6,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_014.png', cX= 871, cY=1021, Frame=   272
   5,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_037.png', cX=1850, cY=1596, Frame=   273
   6,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_015.png', cX= 919, cY=1021, Frame=   273
   5,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_038.png', cX=1894, cY=1596, Frame=   274
   6,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_016.png', cX= 965, cY=1018, Frame=   274
   5,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_039.png', cX=1937, cY=1595, Frame=   275
   6,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_017.png', cX=1013, cY=1018, Frame=   275
   5,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_040.png', cX=1980, cY=1595, Frame=   276
   6,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_018.png', cX=1060, cY=1019, Frame=   276
   5,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_041.png', cX=2023, cY=1593, Frame=   277
   6,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_019.png', cX=1106, cY=1016, Frame=   277
   5,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_042.png', cX=2067, cY=1593, Frame=   278
   6,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_020.png', cX=1153, cY=1015, Frame=   278
   7,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_001.png', cX= 264, cY=1002, Frame=   278
   5,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_043.png', cX=2110, cY=1593, Frame=   279
   6,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_021.png', cX=1199, cY=1016, Frame=   279
   7,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_002.png', cX= 315, cY= 999, Frame=   279
   5,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_044.png', cX=2153, cY=1592, Frame=   280
   6,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_022.png', cX=1245, cY=1014, Frame=   280
   7,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_003.png', cX= 369, cY=1001, Frame=   280
   5,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_045.png', cX=2195, cY=1592, Frame=   281
   6,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_023.png', cX=1292, cY=1014, Frame=   281
   7,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_004.png', cX= 419, cY=1000, Frame=   281
   5,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_046.png', cX=2238, cY=1591, Frame=   282
   6,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_024.png', cX=1338, cY=1013, Frame=   282
   7,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_005.png', cX= 470, cY= 998, Frame=   282
   8,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_001.png', cX= 213, cY= 793, Frame=   282
   5,   47, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_047.png', cX=2281, cY=1591, Frame=   283
   6,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_025.png', cX=1384, cY=1012, Frame=   283
   7,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_006.png', cX= 522, cY= 998, Frame=   283
   8,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_002.png', cX= 266, cY= 793, Frame=   283
   5,   48, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_048.png', cX=2325, cY=1590, Frame=   284
   6,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_026.png', cX=1430, cY=1011, Frame=   284
   7,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_007.png', cX= 573, cY= 997, Frame=   284
   8,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_003.png', cX= 319, cY= 791, Frame=   284
   5,   49, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_049.png', cX=2367, cY=1590, Frame=   285
   6,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_027.png', cX=1477, cY=1010, Frame=   285
   7,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_008.png', cX= 624, cY= 995, Frame=   285
   8,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_004.png', cX= 371, cY= 790, Frame=   285
   5,   50, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_050.png', cX=2410, cY=1589, Frame=   286
   6,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_028.png', cX=1523, cY=1009, Frame=   286
   7,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_009.png', cX= 674, cY= 996, Frame=   286
   8,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_005.png', cX= 422, cY= 789, Frame=   286
   5,   51, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_051.png', cX=2451, cY=1589, Frame=   287
   6,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_029.png', cX=1567, cY=1008, Frame=   287
   7,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_010.png', cX= 723, cY= 995, Frame=   287
   8,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_006.png', cX= 472, cY= 787, Frame=   287
   5,   52, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_052.png', cX=2493, cY=1588, Frame=   288
   6,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_030.png', cX=1612, cY=1009, Frame=   288
   7,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_011.png', cX= 773, cY= 993, Frame=   288
   8,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_007.png', cX= 522, cY= 786, Frame=   288
   5,   53, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_053.png', cX=2533, cY=1588, Frame=   289
   6,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_031.png', cX=1658, cY=1008, Frame=   289
   7,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_012.png', cX= 822, cY= 993, Frame=   289
   8,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_008.png', cX= 571, cY= 786, Frame=   289
   5,   54, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_054.png', cX=2575, cY=1588, Frame=   290
   6,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_006\Image_032.png', cX=1702, cY=1007, Frame=   290
   7,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_007\Image_013.png', cX= 871, cY= 992, Frame=   290
   8,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_008\Image_009.png', cX= 620, cY= 786, Frame=   290
   5,   55, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 6\Images_001\Object_005\Image_055.png', cX=2616, cY=1586, Frame=   291
