   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_001\Image_001.png', cX= 119, cY=1410, Frame=   184
   4,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_008.png', cX= 951, cY=1068, Frame=   269
   3,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_009.png', cX= 511, cY=1132, Frame=   270
   4,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_009.png', cX= 984, cY=1066, Frame=   270
   3,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_010.png', cX= 547, cY=1131, Frame=   271
   4,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_010.png', cX=1018, cY=1066, Frame=   271
   3,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_011.png', cX= 584, cY=1132, Frame=   272
   4,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_011.png', cX=1052, cY=1067, Frame=   272
   3,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_012.png', cX= 620, cY=1130, Frame=   273
   4,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_012.png', cX=1086, cY=1066, Frame=   273
   3,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_013.png', cX= 656, cY=1130, Frame=   274
   4,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_013.png', cX=1120, cY=1065, Frame=   274
   3,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_014.png', cX= 692, cY=1129, Frame=   275
   4,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_014.png', cX=1155, cY=1064, Frame=   275
   3,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_015.png', cX= 729, cY=1127, Frame=   276
   3,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_016.png', cX= 765, cY=1127, Frame=   277
   3,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_017.png', cX= 803, cY=1127, Frame=   278
   3,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_018.png', cX= 840, cY=1126, Frame=   279
   3,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_019.png', cX= 876, cY=1125, Frame=   280
   4,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_015.png', cX=1328, cY=1062, Frame=   280
   3,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_020.png', cX= 913, cY=1125, Frame=   281
   3,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_021.png', cX= 950, cY=1124, Frame=   282
   4,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_016.png', cX=1396, cY=1060, Frame=   282
   3,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_022.png', cX= 985, cY=1124, Frame=   283
   4,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_017.png', cX=1430, cY=1060, Frame=   283
   3,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_023.png', cX=1022, cY=1124, Frame=   284
   4,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_018.png', cX=1465, cY=1060, Frame=   284
   3,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_024.png', cX=1059, cY=1123, Frame=   285
   4,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_019.png', cX=1499, cY=1058, Frame=   285
   3,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_025.png', cX=1096, cY=1122, Frame=   286
   4,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_020.png', cX=1534, cY=1058, Frame=   286
   3,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_026.png', cX=1133, cY=1122, Frame=   287
   4,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_021.png', cX=1569, cY=1058, Frame=   287
   3,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_027.png', cX=1169, cY=1122, Frame=   288
   4,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_022.png', cX=1604, cY=1057, Frame=   288
   3,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_028.png', cX=1206, cY=1121, Frame=   289
   4,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_023.png', cX=1639, cY=1056, Frame=   289
   3,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_003\Image_029.png', cX=1244, cY=1121, Frame=   290
   4,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_024.png', cX=1674, cY=1056, Frame=   290
   4,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_025.png', cX=1710, cY=1055, Frame=   291
   4,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_026.png', cX=1744, cY=1055, Frame=   292
   4,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_027.png', cX=1778, cY=1054, Frame=   293
   4,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_004\Image_028.png', cX=1812, cY=1053, Frame=   294
   5,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_001.png', cX= 225, cY=1426, Frame=   331
   5,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_002.png', cX= 274, cY=1430, Frame=   332
   5,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_003.png', cX= 321, cY=1430, Frame=   333
   5,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_004.png', cX= 368, cY=1427, Frame=   334
   5,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_005.png', cX= 414, cY=1429, Frame=   335
   5,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_006.png', cX= 459, cY=1427, Frame=   336
   5,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_007.png', cX= 505, cY=1431, Frame=   337
   5,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_008.png', cX= 551, cY=1429, Frame=   338
   5,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_009.png', cX= 596, cY=1428, Frame=   339
   5,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_010.png', cX= 643, cY=1429, Frame=   340
   5,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_011.png', cX= 688, cY=1426, Frame=   341
   5,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_012.png', cX= 732, cY=1429, Frame=   342
   5,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_013.png', cX= 779, cY=1427, Frame=   343
   6,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_001.png', cX= 586, cY=1305, Frame=   343
   5,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_014.png', cX= 824, cY=1424, Frame=   344
   6,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_002.png', cX= 637, cY=1304, Frame=   344
   5,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_015.png', cX= 867, cY=1424, Frame=   345
   6,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_003.png', cX= 688, cY=1303, Frame=   345
   5,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_016.png', cX= 910, cY=1428, Frame=   346
   6,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_004.png', cX= 738, cY=1302, Frame=   346
   5,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_017.png', cX= 953, cY=1425, Frame=   347
   6,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_005.png', cX= 788, cY=1302, Frame=   347
   5,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_018.png', cX= 998, cY=1426, Frame=   348
   6,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_006.png', cX= 838, cY=1304, Frame=   348
   7,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_001.png', cX= 224, cY= 418, Frame=   348
   8,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_001.png', cX= 558, cY=1117, Frame=   348
   5,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_019.png', cX=1044, cY=1424, Frame=   349
   6,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_007.png', cX= 888, cY=1304, Frame=   349
   7,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_002.png', cX= 266, cY= 417, Frame=   349
   8,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_002.png', cX= 605, cY=1117, Frame=   349
   5,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_020.png', cX=1089, cY=1421, Frame=   350
   6,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_008.png', cX= 938, cY=1305, Frame=   350
   7,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_003.png', cX= 307, cY= 416, Frame=   350
   8,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_003.png', cX= 653, cY=1117, Frame=   350
   5,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_021.png', cX=1132, cY=1419, Frame=   351
   6,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_009.png', cX= 989, cY=1304, Frame=   351
   7,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_004.png', cX= 348, cY= 414, Frame=   351
   8,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_004.png', cX= 701, cY=1118, Frame=   351
   5,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_022.png', cX=1177, cY=1418, Frame=   352
   6,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_010.png', cX=1038, cY=1301, Frame=   352
   7,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_005.png', cX= 388, cY= 413, Frame=   352
   8,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_005.png', cX= 747, cY=1116, Frame=   352
   5,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_023.png', cX=1221, cY=1418, Frame=   353
   6,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_011.png', cX=1086, cY=1301, Frame=   353
   7,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_006.png', cX= 428, cY= 413, Frame=   353
   8,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_006.png', cX= 795, cY=1115, Frame=   353
   5,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_024.png', cX=1263, cY=1418, Frame=   354
   6,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_012.png', cX=1136, cY=1301, Frame=   354
   7,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_007.png', cX= 468, cY= 411, Frame=   354
   8,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_007.png', cX= 841, cY=1114, Frame=   354
   5,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_025.png', cX=1306, cY=1417, Frame=   355
   6,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_013.png', cX=1183, cY=1300, Frame=   355
   7,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_008.png', cX= 507, cY= 411, Frame=   355
   8,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_008.png', cX= 888, cY=1114, Frame=   355
   5,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_026.png', cX=1348, cY=1416, Frame=   356
   6,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_014.png', cX=1234, cY=1299, Frame=   356
   7,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_009.png', cX= 546, cY= 411, Frame=   356
   8,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_009.png', cX= 934, cY=1113, Frame=   356
   5,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_027.png', cX=1390, cY=1415, Frame=   357
   6,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_015.png', cX=1282, cY=1299, Frame=   357
   7,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_010.png', cX= 586, cY= 410, Frame=   357
   8,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_010.png', cX= 981, cY=1112, Frame=   357
   5,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_028.png', cX=1434, cY=1415, Frame=   358
   6,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_016.png', cX=1329, cY=1298, Frame=   358
   7,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_011.png', cX= 625, cY= 410, Frame=   358
   8,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_011.png', cX=1026, cY=1112, Frame=   358
   5,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_029.png', cX=1477, cY=1414, Frame=   359
   6,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_017.png', cX=1377, cY=1297, Frame=   359
   7,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_012.png', cX= 665, cY= 410, Frame=   359
   8,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_012.png', cX=1072, cY=1111, Frame=   359
   5,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_030.png', cX=1521, cY=1415, Frame=   360
   6,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_018.png', cX=1425, cY=1298, Frame=   360
   7,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_013.png', cX= 704, cY= 410, Frame=   360
   8,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_013.png', cX=1119, cY=1111, Frame=   360
   5,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_031.png', cX=1563, cY=1413, Frame=   361
   6,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_019.png', cX=1472, cY=1299, Frame=   361
   7,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_014.png', cX= 743, cY= 410, Frame=   361
   8,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_014.png', cX=1164, cY=1110, Frame=   361
   9,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_009\Image_001.png', cX= 210, cY= 820, Frame=   361
   5,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_032.png', cX=1607, cY=1414, Frame=   362
   6,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_020.png', cX=1522, cY=1295, Frame=   362
   7,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_015.png', cX= 783, cY= 410, Frame=   362
   8,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_015.png', cX=1210, cY=1108, Frame=   362
   9,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_009\Image_002.png', cX= 263, cY= 818, Frame=   362
   5,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_033.png', cX=1649, cY=1410, Frame=   363
   6,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_021.png', cX=1569, cY=1294, Frame=   363
   7,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_016.png', cX= 822, cY= 409, Frame=   363
   8,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_016.png', cX=1256, cY=1108, Frame=   363
   9,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_009\Image_003.png', cX= 316, cY= 816, Frame=   363
   5,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_034.png', cX=1690, cY=1411, Frame=   364
   6,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_022.png', cX=1616, cY=1291, Frame=   364
   7,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_017.png', cX= 862, cY= 409, Frame=   364
   8,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_008\Image_017.png', cX=1302, cY=1108, Frame=   364
   9,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_009\Image_004.png', cX= 368, cY= 815, Frame=   364
   5,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_005\Image_035.png', cX=1734, cY=1410, Frame=   365
   6,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_006\Image_023.png', cX=1663, cY=1296, Frame=   365
   7,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 5\Images_001\Object_007\Image_018.png', cX= 902, cY= 410, Frame=   365
