   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_001.png', cX=1265, cY=1408, Frame=   150
   6,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_002.png', cX=1187, cY=1255, Frame=   162
   1,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_014.png', cX=1641, cY=1414, Frame=   163
   2,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_014.png', cX=2301, cY=1828, Frame=   163
   3,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_014.png', cX=2556, cY=1471, Frame=   163
   4,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_014.png', cX=2503, cY= 244, Frame=   163
   5,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_012.png', cX=1275, cY=1208, Frame=   163
   6,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_003.png', cX=1212, cY=1256, Frame=   163
   1,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_015.png', cX=1668, cY=1415, Frame=   164
   2,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_015.png', cX=2356, cY=1828, Frame=   164
   3,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_015.png', cX=2621, cY=1471, Frame=   164
   4,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_015.png', cX=2559, cY= 243, Frame=   164
   5,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_013.png', cX=1294, cY=1207, Frame=   164
   6,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_004.png', cX=1238, cY=1257, Frame=   164
   1,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_016.png', cX=1694, cY=1416, Frame=   165
   2,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_016.png', cX=2411, cY=1829, Frame=   165
   3,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_016.png', cX=2685, cY=1471, Frame=   165
   4,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_016.png', cX=2615, cY= 244, Frame=   165
   5,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_014.png', cX=1312, cY=1207, Frame=   165
   6,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_005.png', cX=1263, cY=1256, Frame=   165
   1,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_017.png', cX=1715, cY=1417, Frame=   166
   2,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_017.png', cX=2465, cY=1830, Frame=   166
   3,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_017.png', cX=2749, cY=1471, Frame=   166
   4,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_017.png', cX=2671, cY= 244, Frame=   166
   5,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_015.png', cX=1331, cY=1207, Frame=   166
   6,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_006.png', cX=1289, cY=1257, Frame=   166
   1,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_018.png', cX=1739, cY=1418, Frame=   167
   2,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_018.png', cX=2518, cY=1830, Frame=   167
   3,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_018.png', cX=2813, cY=1472, Frame=   167
   4,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_018.png', cX=2724, cY= 246, Frame=   167
   5,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_016.png', cX=1349, cY=1206, Frame=   167
   6,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_007.png', cX=1314, cY=1255, Frame=   167
   1,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_019.png', cX=1765, cY=1419, Frame=   168
   2,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_019.png', cX=2571, cY=1830, Frame=   168
   3,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_019.png', cX=2877, cY=1471, Frame=   168
   4,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_019.png', cX=2779, cY= 246, Frame=   168
   5,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_017.png', cX=1366, cY=1206, Frame=   168
   6,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_008.png', cX=1339, cY=1255, Frame=   168
   1,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_020.png', cX=1791, cY=1419, Frame=   169
   2,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_020.png', cX=2623, cY=1830, Frame=   169
   3,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_020.png', cX=2940, cY=1472, Frame=   169
   4,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_020.png', cX=2833, cY= 245, Frame=   169
   5,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_018.png', cX=1385, cY=1206, Frame=   169
   6,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_009.png', cX=1363, cY=1255, Frame=   169
   1,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_021.png', cX=1816, cY=1420, Frame=   170
   2,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_021.png', cX=2673, cY=1830, Frame=   170
   3,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_021.png', cX=3003, cY=1472, Frame=   170
   4,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_021.png', cX=2891, cY= 243, Frame=   170
   5,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_019.png', cX=1402, cY=1206, Frame=   170
   1,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_022.png', cX=1840, cY=1420, Frame=   171
   2,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_022.png', cX=2723, cY=1830, Frame=   171
   3,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_022.png', cX=3066, cY=1472, Frame=   171
   4,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_022.png', cX=2947, cY= 243, Frame=   171
   5,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_020.png', cX=1418, cY=1205, Frame=   171
   6,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_010.png', cX=1409, cY=1257, Frame=   171
   1,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_023.png', cX=1865, cY=1421, Frame=   172
   2,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_023.png', cX=2771, cY=1831, Frame=   172
   3,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_023.png', cX=3129, cY=1474, Frame=   172
   4,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_023.png', cX=3001, cY= 244, Frame=   172
   5,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_021.png', cX=1435, cY=1206, Frame=   172
   6,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_011.png', cX=1433, cY=1257, Frame=   172
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_001.png', cX= 885, cY=1183, Frame=   172
   1,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_024.png', cX=1890, cY=1421, Frame=   173
   2,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_024.png', cX=2819, cY=1831, Frame=   173
   3,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_024.png', cX=3191, cY=1474, Frame=   173
   4,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_024.png', cX=3056, cY= 244, Frame=   173
   5,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_022.png', cX=1452, cY=1206, Frame=   173
   6,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_012.png', cX=1455, cY=1256, Frame=   173
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_002.png', cX= 903, cY=1183, Frame=   173
   1,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_025.png', cX=1916, cY=1421, Frame=   174
   2,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_025.png', cX=2866, cY=1830, Frame=   174
   3,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_025.png', cX=3253, cY=1475, Frame=   174
   4,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_025.png', cX=3111, cY= 245, Frame=   174
   5,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_023.png', cX=1470, cY=1206, Frame=   174
   6,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_013.png', cX=1478, cY=1256, Frame=   174
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_003.png', cX= 920, cY=1183, Frame=   174
   1,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_026.png', cX=1942, cY=1421, Frame=   175
   2,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_026.png', cX=2914, cY=1830, Frame=   175
   3,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_026.png', cX=3315, cY=1476, Frame=   175
   4,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_026.png', cX=3167, cY= 244, Frame=   175
   5,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_024.png', cX=1487, cY=1206, Frame=   175
   6,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_014.png', cX=1500, cY=1256, Frame=   175
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_004.png', cX= 938, cY=1183, Frame=   175
   1,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_027.png', cX=1968, cY=1421, Frame=   176
   2,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_027.png', cX=2962, cY=1832, Frame=   176
   3,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_027.png', cX=3378, cY=1478, Frame=   176
   4,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_027.png', cX=3223, cY= 245, Frame=   176
   5,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_025.png', cX=1505, cY=1208, Frame=   176
   6,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_015.png', cX=1523, cY=1257, Frame=   176
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_005.png', cX= 954, cY=1182, Frame=   176
   1,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_001\Image_028.png', cX=1995, cY=1422, Frame=   177
   2,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_028.png', cX=3011, cY=1832, Frame=   177
   3,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_028.png', cX=3440, cY=1481, Frame=   177
   4,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_028.png', cX=3280, cY= 245, Frame=   177
   5,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_026.png', cX=1522, cY=1208, Frame=   177
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_016.png', cX=1546, cY=1258, Frame=   177
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_006.png', cX= 970, cY=1183, Frame=   177
   2,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_029.png', cX=3061, cY=1832, Frame=   178
   3,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_029.png', cX=3501, cY=1483, Frame=   178
   4,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_029.png', cX=3336, cY= 246, Frame=   178
   5,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_027.png', cX=1540, cY=1207, Frame=   178
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_017.png', cX=1569, cY=1258, Frame=   178
   7,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_007.png', cX= 987, cY=1182, Frame=   178
   2,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_030.png', cX=3109, cY=1832, Frame=   179
   3,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_030.png', cX=3562, cY=1486, Frame=   179
   4,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_030.png', cX=3392, cY= 246, Frame=   179
   5,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_005\Image_028.png', cX=1557, cY=1208, Frame=   179
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_018.png', cX=1593, cY=1259, Frame=   179
   7,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_008.png', cX=1003, cY=1181, Frame=   179
   2,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_031.png', cX=3158, cY=1832, Frame=   180
   3,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_031.png', cX=3624, cY=1489, Frame=   180
   4,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_031.png', cX=3448, cY= 247, Frame=   180
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_019.png', cX=1616, cY=1258, Frame=   180
   7,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_009.png', cX=1020, cY=1181, Frame=   180
   2,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_032.png', cX=3206, cY=1832, Frame=   181
   3,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_032.png', cX=3687, cY=1491, Frame=   181
   4,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_032.png', cX=3505, cY= 248, Frame=   181
   6,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_020.png', cX=1640, cY=1258, Frame=   181
   7,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_010.png', cX=1038, cY=1180, Frame=   181
   2,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_033.png', cX=3253, cY=1833, Frame=   182
   3,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_003\Image_033.png', cX=3749, cY=1493, Frame=   182
   4,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_004\Image_033.png', cX=3561, cY= 248, Frame=   182
   6,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_006\Image_021.png', cX=1663, cY=1258, Frame=   182
   7,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_007\Image_011.png', cX=1055, cY=1180, Frame=   182
   2,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 21\Images_001\Object_002\Image_034.png', cX=3301, cY=1834, Frame=   183
