   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_001\Image_001.png', cX=  54, cY=1444, Frame=   168
   5,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_022.png', cX=1691, cY=1435, Frame=   285
   6,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_007.png', cX= 694, cY=1668, Frame=   285
   4,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_055.png', cX=3591, cY= 622, Frame=   286
   5,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_023.png', cX=1755, cY=1436, Frame=   286
   6,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_008.png', cX= 764, cY=1666, Frame=   286
   4,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_056.png', cX=3653, cY= 620, Frame=   287
   5,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_024.png', cX=1818, cY=1438, Frame=   287
   6,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_009.png', cX= 834, cY=1663, Frame=   287
   4,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_057.png', cX=3718, cY= 617, Frame=   288
   5,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_025.png', cX=1882, cY=1440, Frame=   288
   6,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_010.png', cX= 905, cY=1660, Frame=   288
   4,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_058.png', cX=3782, cY= 615, Frame=   289
   5,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_026.png', cX=1946, cY=1442, Frame=   289
   6,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_011.png', cX= 976, cY=1658, Frame=   289
   4,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_059.png', cX=3848, cY= 613, Frame=   290
   5,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_027.png', cX=2009, cY=1444, Frame=   290
   6,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_012.png', cX=1046, cY=1655, Frame=   290
   4,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_060.png', cX=3913, cY= 612, Frame=   291
   5,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_028.png', cX=2070, cY=1445, Frame=   291
   6,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_013.png', cX=1117, cY=1652, Frame=   291
   4,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_061.png', cX=3980, cY= 612, Frame=   292
   5,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_029.png', cX=2133, cY=1447, Frame=   292
   6,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_014.png', cX=1187, cY=1651, Frame=   292
   4,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_004\Image_062.png', cX=4046, cY= 613, Frame=   293
   5,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_030.png', cX=2194, cY=1448, Frame=   293
   6,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_015.png', cX=1258, cY=1651, Frame=   293
   5,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_031.png', cX=2255, cY=1450, Frame=   294
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_016.png', cX=1328, cY=1653, Frame=   294
   5,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_032.png', cX=2316, cY=1451, Frame=   295
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_017.png', cX=1398, cY=1655, Frame=   295
   5,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_033.png', cX=2377, cY=1451, Frame=   296
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_018.png', cX=1466, cY=1657, Frame=   296
   5,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_034.png', cX=2438, cY=1452, Frame=   297
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_019.png', cX=1535, cY=1661, Frame=   297
   5,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_035.png', cX=2499, cY=1453, Frame=   298
   6,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_020.png', cX=1602, cY=1665, Frame=   298
   5,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_036.png', cX=2560, cY=1454, Frame=   299
   6,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_021.png', cX=1668, cY=1669, Frame=   299
   5,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_037.png', cX=2620, cY=1455, Frame=   300
   6,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_022.png', cX=1733, cY=1673, Frame=   300
   5,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_038.png', cX=2679, cY=1455, Frame=   301
   6,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_023.png', cX=1797, cY=1677, Frame=   301
   5,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_039.png', cX=2739, cY=1456, Frame=   302
   6,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_024.png', cX=1860, cY=1680, Frame=   302
   5,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_040.png', cX=2799, cY=1456, Frame=   303
   6,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_025.png', cX=1922, cY=1684, Frame=   303
   5,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_041.png', cX=2858, cY=1457, Frame=   304
   6,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_026.png', cX=1985, cY=1687, Frame=   304
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_001.png', cX= 235, cY=1666, Frame=   304
   5,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_042.png', cX=2918, cY=1458, Frame=   305
   6,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_027.png', cX=2047, cY=1690, Frame=   305
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_002.png', cX= 307, cY=1662, Frame=   305
   5,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_043.png', cX=2978, cY=1458, Frame=   306
   6,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_028.png', cX=2109, cY=1692, Frame=   306
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_003.png', cX= 377, cY=1658, Frame=   306
   5,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_044.png', cX=3037, cY=1459, Frame=   307
   6,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_029.png', cX=2170, cY=1695, Frame=   307
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_004.png', cX= 446, cY=1655, Frame=   307
   5,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_045.png', cX=3098, cY=1460, Frame=   308
   6,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_030.png', cX=2231, cY=1697, Frame=   308
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_005.png', cX= 512, cY=1653, Frame=   308
   5,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_046.png', cX=3158, cY=1462, Frame=   309
   6,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_031.png', cX=2293, cY=1699, Frame=   309
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_006.png', cX= 576, cY=1651, Frame=   309
   5,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_047.png', cX=3217, cY=1463, Frame=   310
   6,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_032.png', cX=2354, cY=1701, Frame=   310
   7,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_007.png', cX= 636, cY=1651, Frame=   310
   5,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_048.png', cX=3276, cY=1463, Frame=   311
   6,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_033.png', cX=2414, cY=1701, Frame=   311
   7,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_008.png', cX= 694, cY=1651, Frame=   311
   5,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_049.png', cX=3335, cY=1465, Frame=   312
   6,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_034.png', cX=2474, cY=1703, Frame=   312
   7,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_009.png', cX= 754, cY=1650, Frame=   312
   5,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_050.png', cX=3395, cY=1467, Frame=   313
   6,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_035.png', cX=2533, cY=1704, Frame=   313
   7,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_010.png', cX= 816, cY=1649, Frame=   313
   5,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_051.png', cX=3455, cY=1469, Frame=   314
   6,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_036.png', cX=2593, cY=1706, Frame=   314
   7,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_011.png', cX= 879, cY=1648, Frame=   314
   5,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_052.png', cX=3516, cY=1472, Frame=   315
   6,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_037.png', cX=2653, cY=1707, Frame=   315
   7,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_012.png', cX= 943, cY=1647, Frame=   315
   5,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_053.png', cX=3576, cY=1474, Frame=   316
   6,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_038.png', cX=2713, cY=1708, Frame=   316
   7,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_013.png', cX=1008, cY=1645, Frame=   316
   5,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_054.png', cX=3637, cY=1476, Frame=   317
   6,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_039.png', cX=2773, cY=1708, Frame=   317
   7,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_014.png', cX=1073, cY=1644, Frame=   317
   5,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_055.png', cX=3700, cY=1479, Frame=   318
   6,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_040.png', cX=2833, cY=1709, Frame=   318
   7,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_015.png', cX=1140, cY=1643, Frame=   318
   5,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_056.png', cX=3764, cY=1481, Frame=   319
   6,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_041.png', cX=2893, cY=1710, Frame=   319
   7,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_016.png', cX=1207, cY=1644, Frame=   319
   5,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_057.png', cX=3828, cY=1484, Frame=   320
   6,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_042.png', cX=2953, cY=1712, Frame=   320
   7,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_017.png', cX=1273, cY=1646, Frame=   320
   5,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_058.png', cX=3892, cY=1485, Frame=   321
   6,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_043.png', cX=3012, cY=1711, Frame=   321
   7,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_007\Image_018.png', cX=1338, cY=1648, Frame=   321
   5,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_005\Image_059.png', cX=3957, cY=1485, Frame=   322
   6,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 17\Images_001\Object_006\Image_044.png', cX=3071, cY=1713, Frame=   322
