   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_001.png', cX=1385, cY= 779, Frame=   150
   4,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_006.png', cX=1501, cY=1097, Frame=   189
   1,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_041.png', cX=3088, cY= 755, Frame=   190
   4,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_007.png', cX=1533, cY=1096, Frame=   190
   1,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_042.png', cX=3129, cY= 754, Frame=   191
   4,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_008.png', cX=1565, cY=1095, Frame=   191
   1,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_043.png', cX=3170, cY= 753, Frame=   192
   4,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_009.png', cX=1597, cY=1094, Frame=   192
   1,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_044.png', cX=3211, cY= 752, Frame=   193
   4,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_010.png', cX=1628, cY=1093, Frame=   193
   1,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_045.png', cX=3252, cY= 751, Frame=   194
   4,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_011.png', cX=1660, cY=1093, Frame=   194
   1,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_046.png', cX=3292, cY= 749, Frame=   195
   4,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_012.png', cX=1691, cY=1092, Frame=   195
   1,   47, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_047.png', cX=3332, cY= 747, Frame=   196
   4,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_013.png', cX=1724, cY=1092, Frame=   196
   1,   48, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_048.png', cX=3373, cY= 745, Frame=   197
   4,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_014.png', cX=1756, cY=1092, Frame=   197
   1,   49, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_049.png', cX=3414, cY= 744, Frame=   198
   4,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_015.png', cX=1786, cY=1092, Frame=   198
   1,   50, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_050.png', cX=3455, cY= 741, Frame=   199
   4,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_016.png', cX=1817, cY=1092, Frame=   199
   1,   51, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_051.png', cX=3496, cY= 738, Frame=   200
   2,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_029.png', cX=3781, cY=1665, Frame=   200
   4,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_017.png', cX=1850, cY=1090, Frame=   200
   1,   52, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_052.png', cX=3539, cY= 734, Frame=   201
   2,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_030.png', cX=3819, cY=1665, Frame=   201
   4,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_018.png', cX=1882, cY=1089, Frame=   201
   1,   53, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_053.png', cX=3581, cY= 731, Frame=   202
   2,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_031.png', cX=3857, cY=1665, Frame=   202
   4,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_019.png', cX=1913, cY=1089, Frame=   202
   1,   54, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_054.png', cX=3624, cY= 728, Frame=   203
   2,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_032.png', cX=3894, cY=1665, Frame=   203
   4,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_020.png', cX=1945, cY=1089, Frame=   203
   1,   55, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_055.png', cX=3668, cY= 724, Frame=   204
   2,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_033.png', cX=3932, cY=1664, Frame=   204
   3,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_003\Image_029.png', cX=3708, cY=1219, Frame=   204
   4,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_021.png', cX=1976, cY=1088, Frame=   204
   1,   56, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_056.png', cX=3712, cY= 721, Frame=   205
   3,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_003\Image_030.png', cX=3746, cY=1225, Frame=   205
   4,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_022.png', cX=2008, cY=1087, Frame=   205
   1,   57, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_057.png', cX=3757, cY= 718, Frame=   206
   2,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_034.png', cX=4007, cY=1663, Frame=   206
   4,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_023.png', cX=2038, cY=1086, Frame=   206
   1,   58, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_058.png', cX=3803, cY= 716, Frame=   207
   2,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_002\Image_035.png', cX=4045, cY=1661, Frame=   207
   4,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_024.png', cX=2068, cY=1086, Frame=   207
   1,   59, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_059.png', cX=3848, cY= 715, Frame=   208
   4,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_025.png', cX=2098, cY=1085, Frame=   208
   1,   60, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_060.png', cX=3896, cY= 713, Frame=   209
   4,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_026.png', cX=2129, cY=1085, Frame=   209
   1,   61, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_061.png', cX=3942, cY= 715, Frame=   210
   4,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_027.png', cX=2160, cY=1084, Frame=   210
   1,   62, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_062.png', cX=3990, cY= 715, Frame=   211
   4,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_004\Image_028.png', cX=2191, cY=1085, Frame=   211
   1,   63, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_063.png', cX=4038, cY= 718, Frame=   212
   1,   64, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_001\Image_064.png', cX=4084, cY= 722, Frame=   213
   5,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_001.png', cX= 579, cY=1034, Frame=   258
   5,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_002.png', cX= 607, cY=1033, Frame=   259
   5,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_003.png', cX= 636, cY=1032, Frame=   260
   5,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_004.png', cX= 666, cY=1032, Frame=   261
   5,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_005.png', cX= 696, cY=1031, Frame=   262
   5,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_006.png', cX= 725, cY=1031, Frame=   263
   5,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_007.png', cX= 754, cY=1031, Frame=   264
   5,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_008.png', cX= 783, cY=1030, Frame=   265
   5,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_009.png', cX= 812, cY=1030, Frame=   266
   5,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_010.png', cX= 840, cY=1029, Frame=   267
   5,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_011.png', cX= 870, cY=1028, Frame=   268
   5,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_012.png', cX= 901, cY=1028, Frame=   269
   5,   13, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_013.png', cX= 930, cY=1027, Frame=   270
   5,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_014.png', cX= 960, cY=1026, Frame=   271
   5,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_015.png', cX= 990, cY=1026, Frame=   272
   5,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_016.png', cX=1019, cY=1026, Frame=   273
   5,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_017.png', cX=1049, cY=1025, Frame=   274
   5,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_018.png', cX=1077, cY=1025, Frame=   275
   5,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_019.png', cX=1106, cY=1024, Frame=   276
   5,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_020.png', cX=1135, cY=1024, Frame=   277
   5,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_021.png', cX=1164, cY=1024, Frame=   278
   6,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_006\Image_001.png', cX= 653, cY=1855, Frame=   278
   5,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_022.png', cX=1193, cY=1023, Frame=   279
   5,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_023.png', cX=1223, cY=1023, Frame=   280
   5,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_024.png', cX=1252, cY=1022, Frame=   281
   5,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 9\Images_001\Object_005\Image_025.png', cX=1281, cY=1022, Frame=   282
